tipo,nombre,año estreno,mes estreno,id_pelicula
Cortometraje,GôGô Sentai Bôkenjâ Za Mûvî Saikyô no Pureshasu,2006,8,tt0824339
Cortometraje,Mi terruño,2006,6,tt0823492
Cortometraje,LuvH8,2006,,tt0824688
Cortometraje,Rush 1,2006,5,tt0826807
Cortometraje,The Norman Rockwell Code,2006,5,tt0826739
Cortometraje,Subversion,2006,6,tt0827525
Cortometraje,Entangled,2006,7,tt0828146
Cortometraje,Le sixième homme,2006,9,tt0830633
Cortometraje,Loose Ends,2006,7,tt0830189
Cortometraje,The Green Hornet,2006,6,tt0831855
Cortometraje,Passion to the Max,2006,7,tt0832452
Cortometraje,Lonely Dragon,2006,4,tt0832269
Cortometraje,The Blue Seal,2006,6,tt0832438
Cortometraje,Conflict,2006,3,tt0831847
Cortometraje,Hunted,2006,4,tt0831909
Cortometraje,Venti Vice,2006,5,tt0838208
Cortometraje,The Future Box,2006,5,tt0837148
Cortometraje,Checkpoint Echo,2006,7,tt0837789
Cortometraje,Six Minutes in a Library,2006,9,tt0839983
Cortometraje,Terminal Man,2006,7,tt0842032
Cortometraje,Revolver,2006,7,tt0842023
Cortometraje,Enter the Zombie,2006,7,tt0839798
Cortometraje,Ken,2006,7,tt0839871
Cortometraje,Brunch of the Living Dead,2006,3,tt0839753
Cortometraje,Happy Now,2006,7,tt0839843
Cortometraje,Gamer,2006,7,tt0839831
Cortometraje,Chi,2006,7,tt0841086
Cortometraje,Second Round,2006,2,tt0841163
Cortometraje,Batman Legends,2006,4,tt0846671
Cortometraje,The Cold Farewell,2006,6,tt0847206
Cortometraje,Mime Massacre,2006,6,tt0850684
Cortometraje,French Bomber Detective,2006,9,tt0851188
Cortometraje,Betrayed,2006,10,tt0853088
Cortometraje,The Cleaner,2006,11,tt0857365
Cortometraje,Forged,2006,9,tt0861349
Cortometraje,Daños del amor,2006,7,tt0862893
Cortometraje,Seconds,2006,10,tt0864359
Cortometraje,Palooka,2006,6,tt0863134
Cortometraje,Thefts,2006,7,tt0865952
Cortometraje,Project One,2006,9,tt0867187
Cortometraje,Heaven,2006,9,tt0869067
Cortometraje,Confession,2006,7,tt0869941
Cortometraje,The Lady Blades,2006,10,tt0870160
Cortometraje,H.A.U.L.,2006,1,tt0872319
Cortometraje,Into the Darkness,2006,4,tt0874923
Cortometraje,No Boundaries,2006,6,tt0874955
Cortometraje,No Place to Hide,2006,10,tt0875601
Cortometraje,Tag,2006,12,tt0882995
Cortometraje,Metal Storm,2006,9,tt0882786
Cortometraje,Impromptu Clients and Off the Cuff,2006,11,tt0884858
Cortometraje,Tulnukas ehk Valdise pääsemine 11 osas,2006,8,tt0884812
Cortometraje,Four Card Studs,2006,10,tt0886493
Cortometraje,Final Payment,2006,9,tt0887738
Cortometraje,My Ship Is Comin' In,2006,11,tt0887766
Cortometraje,Bullet of Life,2006,4,tt0892402
Cortometraje,Target Interdiction,2006,4,tt0893607
Cortometraje,Sexy Urban Style,2006,9,tt0892790
Cortometraje,Walking Ghost,2006,10,tt0893384
Cortometraje,Bottle Neck,2006,10,tt0892866
Cortometraje,Zappka: The Quest to Rock,2006,10,tt0893569
Cortometraje,Catwoman: The Diamond Exchange,2006,4,tt0896917
Cortometraje,Jef.,2006,9,tt0899276
Cortometraje,Razor Sharp,2006,11,tt0901506
Cortometraje,14 Bis,2006,10,tt0902244
Cortometraje,Margaret's Son,2006,11,tt0902307
Cortometraje,Dead Last,2006,6,tt0902965
Cortometraje,Kritikus!,2006,2,tt0905349
Cortometraje,Owned,2006,8,tt0905625
Cortometraje,Six Perfect Pictures,2006,12,tt0907888
Cortometraje,Logan's Dream,2006,7,tt0907904
Cortometraje,A.T.M.,2006,7,tt0910829
Cortometraje,The Arrangement,2006,6,tt0910991
Cortometraje,Nice Guys Finish Last,2006,9,tt0913420
Cortometraje,Louder Than Words: A Flipbook Story,2006,7,tt0913407
Cortometraje,It's Extreme!,2006,,tt0918532
Cortometraje,Return of the Rednecks,2006,11,tt0926134
Cortometraje,The Run,2006,10,tt0929277
Cortometraje,Mach 1,2006,3,tt0936486
Cortometraje,24 Minutes to Die Hard,2006,6,tt0945535
Cortometraje,Incident kod pisoara,2006,,tt0947031
Cortometraje,Clock,2006,12,tt0960055
Cortometraje,Run/Corre,2006,10,tt0958874
Cortometraje,Solidarity,2006,7,tt0968325
Cortometraje,Chair fraîche,2006,2,tt0970175
Cortometraje,Just in Time,2006,-,tt0976129
Cortometraje,InZer0,2006,4,tt0976127
Cortometraje,Pancho and Lefty,2006,12,tt0976158
Cortometraje,Mergada,2006,2,tt0978644
Cortometraje,Domestic,2006,6,tt0985605
Cortometraje,Bad Hand,2006,1,tt0988067
Cortometraje,Moonlight,2006,5,tt0995736
Cortometraje,Practice,2006,4,tt0999907
Cortometraje,Resident Mul,2006,5,tt10065742
Cortometraje,Resident Mul 2: The Back of Zenemis,2006,6,tt10095478
Cortometraje,Resident Mul 3: The Eclipse of Zenemis,2006,6,tt10126718
Cortometraje,Resident Mul: Survivor,2006,6,tt10136636
Cortometraje,Rusty Dogs,2006,12,tt10198416
Cortometraje,¡Bang!,2006,8,tt1024931
Cortometraje,High Heels on Wheels,2006,10,tt1033594
Cortometraje,The Stranger,2006,10,tt1042556
Cortometraje,The Patrol,2006,10,tt1042903
Cortometraje,Pyrats,2006,6,tt10473082
Cortometraje,Injustice,2006,-,tt10504540
Cortometraje,13.700,2006,,tt10701418
Cortometraje,Red Seven,2006,12,tt1075028
Cortometraje,Beimo,2006,3,tt1077364
Cortometraje,Allkopi Royale,2006,11,tt1081921
Cortometraje,Shogun Khumalo Is Dying!,2006,9,tt1084736
Cortometraje,Scanner Fake Trix,2006,8,tt11166004
Cortometraje,Amenaza exterior,2006,,tt11333616
Cortometraje,Opposition,2006,9,tt1145162
Cortometraje,Her,2006,7,tt1152263
Cortometraje,A Gentlemen's Duel,2006,,tt1159650
Cortometraje,Road to Ramadi,2006,9,tt1208608
Cortometraje,Give Me Ducky!,2006,9,tt1226230
Cortometraje,Disconnected,2006,9,tt1249166
Cortometraje,Late,2006,7,tt12524660
Cortometraje,Team Orion: The Fight for Freedom,2006,2,tt1252344
Cortometraje,To Turn,2006,10,tt12664572
Cortometraje,Control,2006,4,tt1278170
Cortometraje,Ante Up,2006,9,tt1284440
Cortometraje,Death and the Maiden,2006,,tt12917066
Cortometraje,The 21st Element,2006,,tt1297917
Cortometraje,Bag of Tricks,2006,6,tt1325526
Cortometraje,Chronicles of a Hitman,2006,11,tt1337280
Cortometraje,Last Blood,2006,4,tt1349626
Cortometraje,Best Protection,2006,1,tt1357095
Cortometraje,Ascend Into Zion,2006,12,tt1378187
Cortometraje,A Beautiful Death,2006,-,tt1382400
Cortometraje,Relentless,2006,,tt1395231
Cortometraje,Reboot 57,2006,8,tt14049100
Cortometraje,En Garde,2006,6,tt14101080
Cortometraje,Gray,2006,12,tt1412444
Cortometraje,Carpe Per Diem!,2006,12,tt1412400
Cortometraje,Gizor & Gorm,2006,-,tt1412607
Cortometraje,Life in the Aftermath,2006,10,tt1412624
Cortometraje,Jive,2006,5,tt1412619
Cortometraje,Love on the High Side,2006,5,tt1412735
Cortometraje,Por dinero negro,2006,2,tt1413565
Cortometraje,Cracker Attacker,2006,-,tt1413971
Cortometraje,Duan Quan,2006,11,tt1413984
Cortometraje,Injustice,2006,5,tt1414012
Cortometraje,Cold Day in Hell,2006,10,tt1414169
Cortometraje,The Big Red Hit,2006,-,tt1419961
Cortometraje,Baited,2006,10,tt1424300
Cortometraje,Botched,2006,4,tt1424470
Cortometraje,Tough Luck,2006,8,tt1424425
Cortometraje,The Flying Cross,2006,1,tt1432110
Cortometraje,Armistice,2006,,tt1433080
Cortometraje,Ransom,2006,-,tt1433169
Cortometraje,Sign,2006,5,tt1443486
Cortometraje,They Came from Hell,2006,,tt1447215
Cortometraje,Necessary Measures,2006,-,tt1454507
Cortometraje,Scars of My Days,2006,3,tt1460648
Cortometraje,Like Father Like Edison,2006,10,tt1462566
Cortometraje,Normalcies,2006,11,tt1471208
Cortometraje,An American Revolution,2006,10,tt1475285
Cortometraje,Onami (The Great Wave),2006,-,tt1479739
Cortometraje,Superhero,2006,-,tt1479846
Cortometraje,Between the End,2006,-,tt1482392
Cortometraje,Coke Hungry,2006,5,tt1486611
Cortometraje,The Obligatory Decapitation Finale,2006,-,tt1502951
Cortometraje,Death to the Scorpion,2006,,tt15094724
Cortometraje,One Night,2006,4,tt1522224
Cortometraje,Little Red Riding Hood,2006,8,tt1528781
Cortometraje,Sara Jane and the Lightning Bugs,2006,6,tt1534911
Cortometraje,A Killer's Path,2006,2,tt1537165
Cortometraje,Yellow,2006,4,tt1543272
Cortometraje,Shocking Odds,2006,7,tt1543815
Cortometraje,Paint,2006,3,tt1547934
Cortometraje,Inside the Storm,2006,-,tt1550513
Cortometraje,Mass If You're Critical,2006,5,tt1553037
Cortometraje,Cindy's Nails,2006,-,tt1554476
Cortometraje,Blue Corner,2006,-,tt1555378
Cortometraje,Sexual Tyrannosaurus,2006,8,tt1557689
Cortometraje,Made in Taiwan,2006,10,tt1582216
Cortometraje,Silver Grin,2006,5,tt1582260
Cortometraje,Luke the Killer,2006,3,tt1605069
Cortometraje,If Only He'd Call,2006,-,tt1606249
Cortometraje,The Castaways,2006,4,tt1638923
Cortometraje,Rabbit & Nimrod: Parkour to the Danger Zone,2006,11,tt1652335
Cortometraje,We Will Be Warm,2006,-,tt1653706
Cortometraje,Somewhere Along the Way,2006,-,tt1656761
Cortometraje,Mind-Circle,2006,-,tt1693745
Cortometraje,For Every Action,2006,-,tt1696545
Cortometraje,Spree,2006,8,tt1698567
Cortometraje,Kaas,2006,5,tt1727322
Cortometraje,"And Lo, Guilharmenia",2006,-,tt1735294
Cortometraje,Les gardiennes de l'avenir,2006,-,tt1765884
Cortometraje,Evolucion,2006,2,tt1768656
Cortometraje,Dino-Might,2006,5,tt1782420
Cortometraje,Sparten,2006,10,tt1787909
Cortometraje,Break Fighter,2006,,tt1787853
Cortometraje,Star Wars: Extinction,2006,11,tt1789918
Cortometraje,An Unexplained Murder,2006,,tt1816458
Cortometraje,Deadway,2006,4,tt1820428
Cortometraje,Freakin' Impossible III: Fatt Chance,2006,11,tt1843157
Cortometraje,A Child's Play Story II: Father Son Fury,2006,11,tt1841482
Cortometraje,Ecos,2006,-,tt1855184
Cortometraje,Black Shadow,2006,7,tt1876262
Cortometraje,Death Blow,2006,4,tt1890382
Cortometraje,Golferen,2006,-,tt1930345
Cortometraje,Lunar Impossible,2006,4,tt1941590
Cortometraje,Jesus Built My Hotrod,2006,,tt1950211
Cortometraje,Lucky Number Four,2006,4,tt1959464
Cortometraje,Gidrix,2006,3,tt1998228
Cortometraje,KM 2321 el camino de los muertos,2006,11,tt2055650
Cortometraje,Macbeth,2006,-,tt2066918
Cortometraje,Shadow Man,2006,2,tt2071575
Cortometraje,The Fabulous Flag Duo,2006,-,tt2077876
Cortometraje,Wonderful Sunderban -a land sea tango,2006,-,tt2140647
Cortometraje,Answers,2006,8,tt2150798
Cortometraje,The Takers,2006,8,tt2172368
Cortometraje,Redemption 2005,2006,11,tt2175867
Cortometraje,The Speed Machine 2: Faster Than the First!,2006,11,tt2235846
Cortometraje,Wizard of Oz 3: Dorothy Goes to Hell,2006,6,tt2241717
Cortometraje,The Blue Saint's Legend,2006,6,tt2256859
Cortometraje,Vice Squad Vixens: Amber Kicks Ass!,2006,6,tt2271032
Cortometraje,Vice Squad Vixens: Busted!,2006,6,tt2271046
Cortometraje,Chase,2006,2,tt2285427
Cortometraje,Midvinterblod,2006,4,tt2306651
Cortometraje,Kingz,2007,10,tt0768203
Cortometraje,The Shadow Man,2007,9,tt0844892
Cortometraje,Two Minutes Two Seconds,2007,3,tt0893380
Cortometraje,Two-Eleven,2007,2,tt0959578
Cortometraje,She Wore a Yellow Scrunchy,2007,2,tt0970192
Cortometraje,Mission Zero,2007,2,tt0972390
Cortometraje,Split City,2007,3,tt0976174
Cortometraje,Fetch,2007,4,tt0976114
Cortometraje,Bad People,2007,4,tt0981263
Cortometraje,Ride to Live,2007,4,tt0982920
Cortometraje,Binary City,2007,3,tt0982853
Cortometraje,G.I. Joe: Battle for the Serpent Stone,2007,2,tt0985614
Cortometraje,The Restore,2007,2,tt0986370
Cortometraje,Foxxy Madonna vs the Black Death,2007,3,tt0990430
Cortometraje,Stuntmen - Der Film,2007,4,tt0991176
Cortometraje,Replay,2007,3,tt0995862
Cortometraje,Tit for Tat,2007,4,tt0999918
Cortometraje,Black Santa's Revenge,2007,3,tt0997209
Cortometraje,31 Degrees,2007,3,tt0999863
Cortometraje,Take Out,2007,1,tt1002465
Cortometraje,Naughty or Nice,2007,4,tt1010427
Cortometraje,Martial Artsy,2007,4,tt1024990
Cortometraje,Spider,2007,4,tt1029161
Cortometraje,Battle Olympia,2007,2,tt1029265
Cortometraje,The Exchange,2007,5,tt1034441
Cortometraje,Assassin,2007,5,tt1037006
Cortometraje,Neostorozhnost,2007,6,tt1037754
Cortometraje,Rebel Studz: The Uncensored Documentary,2007,6,tt1038690
Cortometraje,Love Like Wind,2007,-,tt1039620
Cortometraje,La vida blanca,2007,3,tt1039998
Cortometraje,Sleeper,2007,6,tt1042982
Cortometraje,Bare Knuckle,2007,5,tt1051983
Cortometraje,Reconnaissance,2007,6,tt1055307
Cortometraje,First World,2007,2,tt1056062
