tipo,nombre,año estreno,mes estreno,id_pelicula
Pelicula,The Hitman Chronicles,2006,9,tt0447200
Pelicula,The Sentinel,2006,8,tt0443632
Pelicula,Red Ridge,2006,,tt0446771
Pelicula,The Contract,2006,4,tt0445946
Pelicula,Fearless,2006,8,tt0446059
Pelicula,Hot Tamale,2006,4,tt0447999
Pelicula,Eragon,2006,12,tt0449010
Pelicula,Mustang Sally,2006,6,tt0451134
Pelicula,16 Blocks,2006,6,tt0450232
Pelicula,The Champagne Gang,2006,10,tt0452597
Pelicula,The Breed,2006,10,tt0455362
Pelicula,Vettaiyaadu Vilaiyaadu,2006,8,tt0455829
Pelicula,Flyboys,2006,9,tt0454824
Pelicula,Deja Vu,2006,12,tt0453467
Pelicula,Fight Club: Members Only,2006,2,tt0456413
Pelicula,Deaden,2006,10,tt0455991
Pelicula,Waist Deep,2006,6,tt0456020
Pelicula,Aryan: Unbreakable,2006,12,tt0454396
Pelicula,Fair Play,2006,9,tt0454602
Pelicula,Shin kyûseishu densetsu Hokuto no Ken: Raô den - Jun'ai no shô,2006,3,tt0456980
Pelicula,Knyaz Vladimir. Film pervyy,2006,2,tt0457024
Pelicula,Dead Man's Cards,2006,12,tt0455933
Pelicula,Stormbreaker,2006,10,tt0457495
Pelicula,Evil Behind You,2006,10,tt0457342
Pelicula,Amor xtremo,2006,8,tt0457418
Pelicula,Striking Range,2006,11,tt0457290
Pelicula,Turn Left,2006,6,tt0458509
Pelicula,Elephant Tales,2006,10,tt0459272
Pelicula,Final Contract: Death on Delivery,2006,10,tt0458349
Pelicula,Pudhu Pettai,2006,5,tt0459516
Pelicula,Sdvig,2006,2,tt0459967
Pelicula,Svolochi,2006,2,tt0460012
Pelicula,Killing Down,2006,5,tt0460843
Pelicula,Judges,2006,4,tt0460838
Pelicula,Kiltro,2006,4,tt0460484
Pelicula,Aces,2006,10,tt0460703
Pelicula,Dhadkanein,2006,5,tt0461200
Pelicula,Pyare Mohan,2006,4,tt0461323
Pelicula,Skinwalkers,2006,8,tt0461703
Pelicula,Don,2006,10,tt0461936
Pelicula,Les brigades du Tigre,2006,4,tt0462667
Pelicula,Backlash,2006,11,tt0462190
Pelicula,7 miljonärer,2006,9,tt0464784
Pelicula,Doomed to Consume,2006,-,tt0465506
Pelicula,Aisa Kyon Hota Hai?,2006,2,tt0465376
Pelicula,"OSS 117: Le Caire, nid d'espions",2006,4,tt0464913
Pelicula,The Banquet,2006,9,tt0465676
Pelicula,Wilderness,2006,8,tt0465670
Pelicula,The Fast and the Furious: Tokyo Drift,2006,7,tt0463985
Pelicula,Disappearances,2006,2,tt0465440
Pelicula,Nafaka,2006,10,tt0466562
Pelicula,TKKG und die rätselhafte Mind-Machine,2006,9,tt0466149
Pelicula,Bangaram,2006,5,tt0469027
Pelicula,Crossover,2006,9,tt0473024
Pelicula,I.R.A.: King of Nothing,2006,3,tt0473365
Pelicula,Babas bilar,2006,3,tt0473609
Pelicula,Pournami,2006,4,tt0471862
Pelicula,Apocalypto,2006,1,tt0472043
Pelicula,Knuckle Game,2006,,tt0473371
Pelicula,Smokin' Aces,2006,2,tt0475394
Pelicula,Saga Tier I,2006,12,tt0475378
Pelicula,United 93,2006,6,tt0475276
Pelicula,Curse of the Golden Flower,2006,3,tt0473444
Pelicula,Inner Rage,2006,8,tt0475306
Pelicula,Mechenosets,2006,10,tt0477337
Pelicula,"Tom, Dick, and Harry",2006,5,tt0476888
Pelicula,The Covenant,2006,9,tt0475944
Pelicula,Potseluy babochki,2006,6,tt0477327
Pelicula,Okhota na Piranyu,2006,4,tt0477349
Pelicula,Pink_D,2006,10,tt0476582
Pelicula,Sarhad Paar,2006,11,tt0476861
Pelicula,Ghosts of Cité Soleil,2006,5,tt0479046
Pelicula,The 8th Plague,2006,9,tt0479219
Pelicula,Rocky Balboa,2006,1,tt0479143
Pelicula,"Bullets, Blood & a Fistful of Ca$h",2006,10,tt0479874
Pelicula,Crank,2006,9,tt0479884
Pelicula,Honor,2006,7,tt0481544
Pelicula,"Bon Cop, Bad Cop",2006,8,tt0479647
Pelicula,Seraphim Falls,2006,4,tt0479537
Pelicula,Kokoda,2006,4,tt0481390
Pelicula,Displaced,2006,,tt0481509
Pelicula,Windkracht 10: Koksijde Rescue,2006,1,tt0480854
Pelicula,Lung foo moon,2006,7,tt0482930
Pelicula,Azhagai Irukirai... Bayamai Irukiradhu,2006,5,tt0483559
Pelicula,Ashok,2006,7,tt0483977
Pelicula,Catch a Wave,2006,4,tt0484195
Pelicula,Ludgers Fall,2006,-,tt0484856
Pelicula,"Bañeros III, todopoderosos",2006,7,tt0484964
Pelicula,Ya-soo,2006,1,tt0485552
Pelicula,Sasquatch Mountain,2006,11,tt0486569
Pelicula,Jack's Law,2006,5,tt0485920
Pelicula,Bo bui gai wak,2006,9,tt0485976
Pelicula,Keerthi Chakra,2006,7,tt0485922
Pelicula,Balram vs. Tharadas,2006,4,tt0485861
Pelicula,Zen Man,2006,5,tt0486739
Pelicula,Mo gong,2006,11,tt0485863
Pelicula,In Her Line of Fire,2006,4,tt0487156
Pelicula,Moscow Zero,2006,3,tt0488164
Pelicula,The Front Line,2006,8,tt0488121
Pelicula,Zinda,2006,1,tt0488906
Pelicula,Kútfejek,2006,2,tt0489745
Pelicula,Omkara,2006,7,tt0488414
Pelicula,Kidô senshi Z Gandamu III: Hoshi no kodô wa ai,2006,3,tt0488584
Pelicula,Big Bad Wolf,2006,10,tt0488962
Pelicula,Mahasamudram,2006,9,tt0490172
Pelicula,Happy,2006,1,tt0491775
Pelicula,Devil's Den,2006,10,tt0493409
Pelicula,Waru,2006,2,tt0493465
Pelicula,Saravana,2006,2,tt0495044
Pelicula,Golmaal: Fun Unlimited,2006,7,tt0495034
Pelicula,Gangster,2006,4,tt0495032
Pelicula,Sl8n8,2006,10,tt0493452
Pelicula,Valley of the Wolves: Iraq,2006,2,tt0493264
Pelicula,Jackass Number Two,2006,10,tt0493430
Pelicula,Annavaram,2006,12,tt0493389
Pelicula,Lagot ka sa kuya ko,2006,1,tt0494744
Pelicula,Hollywood at Its Best,2006,3,tt0496318
Pelicula,The Quick and the Undead,2006,2,tt0495747
Pelicula,Uro,2006,8,tt0497539
Pelicula,Letters from Iwo Jima,2006,2,tt0498380
Pelicula,Two Front Teeth,2006,10,tt0498397
Pelicula,Dominos: The Games We Play,2006,1,tt0496276
Pelicula,Meitantei Conan: Tanteitachi no requiem,2006,4,tt0498536
Pelicula,Milarepa,2006,9,tt0499238
Pelicula,Dracula's Curse,2006,4,tt0499464
Pelicula,LoveDeath,2006,5,tt0499518
Pelicula,Holli-dei,2006,1,tt0757223
Pelicula,Guseju,2006,2,tt0757210
Pelicula,Chai lai,2006,1,tt0756204
Pelicula,Heubhyeol hyeongsa na do-yeol,2006,2,tt0757215
Pelicula,Tusabu Ilche,2006,1,tt0757353
Pelicula,Ye man mi ji,2006,2,tt0757378
Pelicula,The Legend of Simon Conjurer,2006,9,tt0758763
Pelicula,Dirty Sanchez: The Movie,2006,9,tt0758743
Pelicula,Alice in Wasteland,2006,2,tt0763832
Pelicula,Home of the Brave,2006,3,tt0763840
Pelicula,Loyalty & Respect,2006,1,tt0765466
Pelicula,Aathi,2006,1,tt0769499
Pelicula,The Dudesons Movie,2006,3,tt0774095
Pelicula,The Long Island Project,2006,5,tt0773297
Pelicula,Mahou sentai Magirenjâ vs Dekaranger,2006,3,tt0776789
Pelicula,Dekotora no Shu: Koino hanasaku shimizuko,2006,2,tt0778665
Pelicula,Teesri Aankh: The Hidden Camera,2006,3,tt0779768
Pelicula,Phairii phinaat paa mawrana,2006,3,tt0780116
Pelicula,Legión - Tribus urbanas motorizadas,2006,9,tt0778761
Pelicula,Sukeban deka: Kôdo nêmu = Asamiya Saki,2006,9,tt0781084
Pelicula,Guo shi wu shuang,2006,3,tt0788086
Pelicula,The Minority,2006,3,tt0790713
Pelicula,Ji jern mo lai,2006,4,tt0788235
Pelicula,"Ouzo, Stoff und Taschentücher",2006,-,tt0790671
Pelicula,Fong juk,2006,10,tt0796212
Pelicula,Viajeros,2006,6,tt0801017
Pelicula,Horizonica,2006,9,tt0805547
Pelicula,30 Days,2006,4,tt0804222
Pelicula,Feliz Navidad,2006,1,tt0804476
Pelicula,Limit of Love: Umizaru,2006,8,tt0809469
Pelicula,Dünyayi Kurtaran Adam'in Oglu,2006,1,tt0808240
Pelicula,Phra-dek-seua-kai-wawk,2006,4,tt0808418
Pelicula,The Da Vinci Treasure,2006,6,tt0810817
Pelicula,Thuruppu Gulan,2006,4,tt0808500
Pelicula,Thai Theep,2006,4,tt0808499
Pelicula,Dublerzy,2006,7,tt0810071
Pelicula,Pirates of Treasure Island,2006,6,tt0811011
Pelicula,Boa... Nguu yak!,2006,4,tt0811599
Pelicula,Vargam,2006,2,tt0811145
Pelicula,Jiang cheng xia ri,2006,9,tt0810954
Pelicula,Perarasu,2006,8,tt0811007
Pelicula,Alag: He Is Different.... He Is Alone...,2006,6,tt0813996
Pelicula,Naksha,2006,9,tt0813540
Pelicula,Obratnyy otschet,2006,11,tt0814236
Pelicula,Hak kuen,2006,10,tt0813549
Pelicula,Rocky,2006,9,tt0814295
Pelicula,Apoy sa dibdib ng samar,2006,5,tt0814015
Pelicula,Lakshmi,2006,1,tt0813550
Pelicula,Pokiri,2006,4,tt0816258
