,0,1,2
312,Boys Don't Cry 2005,2005,
313,Maricón,2005,
314,The Fool,2005,93
315,The Sound of Willie Nelson's Guitar,2005,
316,Chemin d'O,2005,
317,What's Up with the Kids?,2005,
318,Gold,2005,65
319,Harvest,2005,
320,The Unusual Inventions of Henry Cavendish,2005,
321,Loving Kimberly,2005,
322,Nine One One,2005,
323,Inside,2005,62
324,Rid Off!,2005,
325,Postmortem,2005,
326,Lotta libera,2005,
327,3 Sisters,2005,
328,Slip,2005,100
329,From Here,2005,
330,Nightshift,2005,59
331,Barrie the Barber,2005,
332,Markings,2005,
333,Malgaat,2005,
334,Seeing You in Circles,2005,
335,Pedalfoot,2005,
336,Night Swimming,2005,
337,Nicked,2005,
338,City Jewelz,2005,
339,God Bless,2005,
340,Noir,2005,-
341,Super Power Blues,2005,
342,The Reality of the Situation,2005,
343,Shout,2005,20
344,Somewhere in Between,2005,
345,The Double,2005,83
346,Cabin 6,2005,
347,Play Date,2005,
348,Private Jet,2005,
349,Pinkerton,2005,
350,To Lie in Green Pastures,2005,
351,The Last Beer,2005,
352,Ralph & Stanley,2005,
353,Voices Inside,2005,
354,Le bord du monde,2005,
355,Immaculate Perception,2005,
356,La explicación,2005,
357,"¡Ay, Mijo!",2005,
358,Benjamin's Struggle,2005,
359,Mavet,2005,
360,Free Lunch,2005,
361,Mormor's Visit,2005,
362,Two Men,2005,-
363,How 87 Learned to Smile,2005,
364,Derailed,2005,21
365,Something Came Over Them,2005,
366,Leo Las Vegas,2005,
367,Lluvia caliente,2005,
368,Endspiel,2005,
369,Closework,2005,
370,Les visages d'Alice,2005,
371,God's Hand,2005,
372,A Fragrance of Night,2005,
373,Dalton's Reward,2005,
374,The Saviour,2005,
375,Jag är alltid Josef,2005,
376,"Mistaken Love Stories, Part II",2005,
377,Le fil se perd,2005,
378,The First Word Is Missing,2005,
379,Das absolut Böse,2005,
380,The Tribesman,2005,
381,Magister Hoffmann - en hårsmån från svart,2005,
382,Vdvoyom,2005,
383,A Poetic Retelling of the Logic of Love or A Film to Pass the Time,2005,
384,Clair obscur,2005,
385,Steppeulve,2005,
386,Out of Shadows: The Journey,2005,
387,Se & inse,2005,
388,303,2005,83
389,El punto ciego,2005,
390,Melodramat,2005,
391,'...nettirwnU',2005,
392,Room 27,2005,
393,Staila crudanta,2005,
394,Lucky,2005,83
395,Sweetie,2005,90
396,Age Inappropriate,2005,
397,Fish Eye,2005,
398,Once and Future Asshole,2005,
399,A.W.,2005,
400,Ben and Holly,2005,
401,Beaten,2005,
402,Y nada más,2005,
403,5 Minutes,2005,
404,Bizarre Love Triangle,2005,
405,V.O.,2005,
406,Awaken the Dawn,2005,
407,El padre,2005,
408,Sangre/Blood,2005,
409,Responsibilities,2005,
410,My Last Confession,2005,
411,Redirect,2005,
412,Shining the Ball,2005,
413,Outta Moves,2005,
414,Mercy for the Innocent,2005,
415,Jesus Children of America,2005,
416,Disarmed,2005,
417,Days Gone By,2005,
418,Radio Búho,2005,
419,Tarriance,2005,
420,Barely Buzzed,2005,
421,Last Call,2005,58
422,Deluded,2005,
423,Clean,2005,73
424,Detour,2005,98
425,The State of Grace,2005,
426,Fall Guy,2005,71
427,Mary Wants to Kill,2005,
428,Visions,2005,
429,"Adiós, para siempre",2005,
430,Man Leaves Town,2005,
431,Tayer,2005,
432,Marriage,2005,-
433,Walls of Jericho,2005,
434,Eva,2005,62
435,The Lady Red Trio,2005,
436,Midnight Clear,2005,61
437,Everything Good,2005,
438,Patch,2005,
439,Nanny and the Professional,2005,
440,Butterflies,2005,
441,Sohni Sapna,2005,
442,Arie,2005,
443,"Sorry, Right Number",2005,
444,Chaim,2005,
445,Slumlord,2005,
446,"Moloch, les chairs vives",2005,
447,Rendezvous,2005,91
448,Waiting for Movement,2005,
449,Betsy,2005,
450,"Een ingewikkeld verhaal, eenvoudig verteld",2005,
451,The Marriage Counselor,2005,
452,Shakespeare's Sonnets,2005,
453,Stray,2005,96
454,Unsuitable,2005,
455,Milja,2005,
456,The Price of Freedom,2005,100
457,Csöpp szivem,2005,
458,The Life and Death of Jimmy Katz,2005,
459,Laying Down Arms,2005,-
460,One Lonely Lost Umbrella Seeks Companion,2005,
461,The Finnish Dreamer,2005,
462,The House Guest,2005,
463,Spectator 3-D,2005,
464,Weights and Measures,2005,
465,El sótano,2005,
466,Rejsen,2005,
467,Red Ink,2005,80
468,Missed,2005,
469,The Church Feather,2005,
470,The Faith of Joey Rail,2005,
471,Premonition,2005,10
472,Uloveni,2005,
473,Room No. 7,2005,
474,The Pretty Lie,2005,
475,Little Spoon,2005,
476,On Being Your Average Joe,2005,
477,Lost Love,2005,
478,The Last Sunrise,2005,
479,Twenty-Six Takes on Life Without Allen,2005,
480,The Isle Nevis,2005,
481,26 Mirror: Montage of Lives,2005,
482,Meanwhile,2005,50
483,Firefighter,2005,
484,Lila,2005,40
485,Caixa de Botões,2005,
486,The Last Day of Heaven,2005,
487,Last Stop to Midnight,2005,
488,Second Thoughts,2005,-
489,Triumph des Nichtschwimmers,2005,
490,Tandog sa Baryo Sanghay,2005,
491,Mr. Clock,2005,
492,24 Hours,2005,
493,The Kings of Cork City,2005,
494,Skin Horse,2005,
495,Imperfect,2005,
496,Black Leather Soles,2005,
497,I've Met the Devil,2005,
498,Mowing the Lawn,2005,
499,Plastic Bitch,2005,
500,A.W.O.L,2006,
501,Meglét,2006,
502,Vic,2006,
503,Drømme om djævelen,2006,
504,El último vagón,2006,
505,The Tourist,2006,95
506,The Wager,2006,57
507,Succubus,2006,53
508,Koma,2006,47
509,Once Not Far from Home,2006,
510,Raccoon,2006,
511,A Killing on the Riviera,2006,
512,Die letzten Tage,2006,
513,Fru Eilersen og Mehmet,2006,
514,Dead End,2006,78
515,Cache ta joie,2006,
516,Father Figure,2006,-
517,Unwrapped,2006,
518,"Love You, Joseff Hughes",2006,
519,I hendes hænder,2006,
520,Ecos,2006,
521,Ha Ha Ha America,2006,
522,"Hello, Thanks",2006,
523,The Debt,2006,76
524,The Wraith of Cobble Hill,2006,45
525,First Date,2006,53
526,Max and Josh,2006,
527,Le rouge au sol,2006,
528,Gesture Down/I Don't Sing,2006,
529,Bugcrush,2006,61
530,Redemptitude,2006,
531,A Supermarket Love Song,2006,
532,Lighten Up,2006,
533,Aruba,2006,
534,Marjoun and the Flying Headscarf,2006,
535,Fable,2006,
536,Hold Up,2006,
537,Fourteen,2006,98
538,Große Freiheit,2006,
539,One Sung Hero,2006,
540,Marrying God,2006,
541,Dandelions,2006,-
542,A Sharp,2006,
543,Hör hans röst,2006,
544,The Decision,2006,
545,Der Häftling des Monats,2006,
546,Le funambule,2006,
547,Le bourreau des innocents,2006,
548,Sentence finale,2006,
549,The Heart and Other Small Shapes,2006,
550,The Feudalists,2006,
551,In the Tradition of My Family,2006,
552,Broken,2006,12
553,Nichts weiter als,2006,
554,Roma Sub Rosa: The Secret Under the Rose,2006,
555,Crossing,2006,100
556,Shade,2006,67
557,Die trojanische Kuh,2006,
558,Echoes,2006,22
559,Jonas am Meer,2006,
560,Wigald,2006,
561,Born Guilty,2006,50
562,Imaginary Friend,2006,53
563,Gillery's Little Secret,2006,
564,Cauchemar du perdeur de clés,2006,
565,The Honeyfields,2006,
566,Ce que je vous dois,2006,
567,Girl with Gun,2006,
568,High Winds,2006,
569,Le moindre souffle,2006,
570,Play the Game,2006,28
571,Forcené,2006,
572,Rauskommen,2006,
573,Real Gone Cat,2006,
574,Transport,2006,
575,Basti,2006,
576,Caso terminal,2006,
577,Sense Memory,2006,
578,Mondmann,2006,
579,The Ties That Bind,2006,82
580,The Red Scarf,2006,
581,Avsked,2006,
582,Mon trajet préféré,2006,
583,Green Season,2006,
584,Almas congeladas,2006,
585,Offside,2006,94
586,Poignée de main,2006,
587,In the Penal Colony,2006,
588,Tühirand,2006,
589,Ver a Laura,2006,
590,Shortstop,2006,
591,American Dreams,2006,85
592,Lucid,2006,14
593,Ronny & Cindy,2006,
594,Richard Is Beautiful,2006,
595,Credo,2006,
596,Ynglinge,2006,
597,Heartburn,2006,45
598,Kontakt,2006,80
599,Bip Bop Bip Bop Bap,2006,
600,Ralph,2006,
601,Expectation,2006,
602,Edno patuvane do horizonta,2006,
603,Janie,2006,33
604,Good Kill,2006,75
605,Seduction,2006,
606,Kinahan's Law,2006,
607,Seeing a Sleeping Woman,2006,
608,Pasamontañas,2006,
609,Le grand bassin,2006,
610,Killarna - en far og seks syv brødre,2006,
611,Low and High,2006,
612,The Milky Way,2006,62
613,Alaska,2006,17
614,Roswell Enterprises,2006,
615,Papa Joe,2006,
616,Spielvergnügen,2006,
617,Hayelet Bodeda,2006,
618,Barburot,2006,
619,Halley's Comet,2006,
620,Kami balatar,2006,
621,Static,2006,20
622,The Poet and the Bear,2006,
623,High Maintenance,2006,98
624,Nearlife,2006,
625,Un lever de rideau,2006,
626,Reflections of a Life,2006,
627,Ao Fundo do Túnel,2006,
628,Hallelujah,2006,86
629,Nutmeg,2006,
630,Háblame bajito,2006,
631,Prikazka za rasteneto,2006,
632,Fliegen und fallen,2006,
633,"Hotel, Pigeons",2006,
634,The Utopian,2006,
635,Ed I Hide,2006,
636,So Hot for You,2006,
637,Tomorrow's Yesterday,2006,
638,Goodboys,2006,
639,Mellan natt och dag,2006,
640,The Janitors,2006,
641,The Militant,2006,
642,Soldier,2006,15
643,Mad Lane,2006,
644,3:20,2006,
645,The Brothers,2006,63
646,Father's Day,2006,80
647,Contention,2006,
648,Mors dag,2006,
649,Affected,2006,
650,Cutout,2006,
651,What Remains,2006,-
652,Let Go,2006,33
653,The Caregiver,2006,
654,Fra gli amici,2006,
655,Thirsty,2006,-
656,Rapace,2006,
657,Le livre des morts de Belleville,2006,
658,Benção,2006,
659,Boys & Girls,2006,
660,Hole in the Wall,2006,-
661,Lights Out,2006,75
662,Casa,2006,
663,Silence,2006,83
664,Self Portrait,2006,
665,Triple Bill,2006,
666,No Menus Please,2006,
667,Nostalgia,2006,89
668,Terminal,2006,21
669,Amancay,2006,
670,Neilah,2006,
671,Cartas,2006,
672,Intelligence,2006,
673,Pacific,2006,
674,A Short Film,2006,
675,Ocha,2006,
676,Snake Bite,2006,
677,A Quiet Drink,2006,
678,Rebirth,2006,43
679,The Watering Hole,2006,
680,Mothers Be Good,2006,
681,The Water Diary,2006,
682,Busy Night,2006,
683,Lure,2006,
684,The Last Chip,2006,
685,Schlafgut,2006,
686,Bright Lights,2006,71
687,Yesterday's Dream,2006,
688,Out of the Woods,2006,27
689,Duncan Removed,2006,
690,Mother,2006,86
691,Chicxulub,2006,
692,The Projectionist,2006,100
693,Purse Snatcher,2006,
694,Tertium non datur,2006,
695,Spanish Boots,2006,
696,Shiner,2006,29
697,Utensílios do Amor,2006,
698,Summer,2006,78
699,Home,2006,38
700,Flights of Angels,2006,
701,A Cigar at the Beach,2006,
702,Twenty Dollar Drinks,2006,
703,Recalled,2006,
704,Laundromancer,2006,
705,Nature's Way,2006,
706,Amma,2006,
707,Frühstücken,2006,
708,Swan Song,2006,79
709,Conte de quartier,2006,
710,Mercy Seed,2006,
711,Uroboro,2006,
712,Terje Vigen,2006,
713,Moving,2006,67
714,Primera nieve,2006,
715,Captain Valedor,2006,
716,Sniffer,2006,
717,At Play,2006,
718,An Teanga Runda,2006,
719,Fast Money,2006,
720,Joy in the Mourning,2006,
721,The Fatal Rhyme,2006,
722,Checkpoint,2006,71
723,The Place,2006,60
724,Gatorman,2006,
725,Lapin aux cèpes,2006,
726,My African Giraffe,2006,
727,Pernambuco,2006,
728,Pomoge mne,2006,
729,O Retrato da Felicidade,2006,
730,La morte rouge,2006,
731,Never Be Mine,2006,
732,Fishin',2006,
733,Stalled,2006,14
734,The Sonnets,2006,
735,Tony Heard a Gunshot,2006,
736,WalkAway,2006,40
737,Cold Comfort,2006,67
738,(Desire),2006,
739,Le fil des coups,2006,
740,The Lunchroom,2006,
741,The Christmas Tree,2006,82
742,Diaries of a Coloured Grey,2006,
743,Dunny,2006,
744,The Sound of Water Rising,2006,
745,Desire,2006,0
746,Heimweg,2006,
747,Fragile,2006,46
748,Toast,2006,63
749,A.M.,2006,
750,Twilite Memories,2006,
751,In Your Dreams,2006,38
752,A Change Is Gonna Come,2006,
753,Lady Macbeth,2006,88
754,Three Queens,2006,
755,Shank 101,2006,
756,1974 in California,2006,
757,The Collector,2006,60
758,Godkänd,2006,
759,Leila,2006,82
760,Threshold,2006,44
761,"But Seriously, Folks",2006,-
762,Pop Star,2006,56
763,Rosa,2006,
764,The Earl Thompson Movement,2006,
765,The Finnian Cycle,2006,
766,Welcome to Lyle's Gas 'n Go,2006,
767,"Gypsies, Tramps & Thieves",2006,
768,Memories of a Sick Mind,2006,
769,"Every Time I Breathe Out, You're Breathing In",2006,
770,War,2006,13
771,In Memory of Me,2006,82
772,Reclamation,2006,
773,Dancing Ground,2006,
774,Wretched,2006,
775,En el hoyo,2006,
776,Last Words,2006,40
777,Even Money,2006,24
778,The Night Before the Morning After,2006,
779,Dancing,2006,
780,Helena,2006,
781,Adam's Eve,2006,
782,La taqueria,2006,
783,Life's Riff,2006,
784,The Counter,2006,
785,The Unbroken Circle,2006,
786,Losing Faith,2006,
787,Coda,2006,94
788,Broken Oath,2006,
789,Pond,2006,
790,Tryst,2006,0
791,The Drive-by Ventriloquist,2006,
792,Shams & Rumi: The Fragrance of Axis Mundi,2006,
793,Susannah,2006,
794,Split Decision,2006,
795,Elevate,2006,67
796,Valediction,2006,
797,Like Trees,2006,
798,The Woman Upstairs,2006,
799,The Saint of Avenue B,2006,
800,Straight Boys,2006,
801,The Floor,2006,
802,Le dîner,2006,
803,Cruces desiertas,2006,
804,Commitment,2006,40
805,Incident at Alma,2006,
806,Dry Clean Only,2006,
807,My Mother's Hairdo,2006,
808,Deck of Gray,2006,
809,Pitch,2006,41
810,Anniversary,2006,
811,Petit,2006,
812,60 Seconds of Distance,2006,
813,Making Your Tea,2006,
814,La leche y el agua,2006,
815,Take Four,2006,
816,The Light,2006,
817,Niemand liebt Dich so wie ich,2006,
818,Home-Going Service,2006,
819,The Pros and Cons of Breathing,2006,-
820,Ohi pia istories agapis,2006,
821,Scummy Man,2006,
822,Prank,2006,
823,En røverhistorie,2006,
824,Pretty Dead Flowers,2006,
825,Everything Looks Perfect,2006,
826,The Retreat,2006,74
827,Why the Irish Dance That Way,2006,
828,Sadiq,2006,
829,Civil War,2006,
830,Das Totenband,2006,
831,Long John,2006,
832,Table for Three,2006,25
833,The Showdown,2006,
834,Snare,2006,
835,Silent Night,2006,66
836,Janelas Verdes,2006,
837,L'air de rien,2006,
838,Jack,2006,17
839,Julia's Pit,2006,
840,My Struggle,2006,
841,L.I.R.R.,2006,
842,Wings of Legacy,2006,
843,Front obscur,2006,
844,Come Home,2006,90
845,Walls,2006,
846,Gray Matter,2006,17
847,Frozen Cherry Blossoms from My Past,2006,
848,The Beautiful Lie,2006,
849,Jag älskar dig,2006,
850,Yelophant,2006,
851,Las luciérnagas,2006,
852,The Bag,2006,
853,Insider Trading,2006,
854,Intimità,2006,
855,Begging for Change,2006,
856,Walter King,2006,
857,Thicker Than Water,2006,63
858,Within the Ivory Tower,2006,
859,Overthrow the Totems,2006,
860,The Path of Most Resistance,2006,
861,The Cow Thief,2006,
862,Surface sensible,2006,
863,Missing Girl,2006,
864,The Forgotten West,2006,
865,Maura's War,2006,
866,"Love, Charles",2006,
867,Peces plátano,2006,
868,Grasshopper,2006,-
869,Good Bad Karma,2006,
870,On the Brink,2006,
871,Hawaii,2006,70
872,Photograph,2006,79
873,A Cold Blood,2006,
874,Saturday Night Life,2006,
875,The Year I Ran in the Woods,2006,
876,Sepohon Rambutan indah kepunyaanku di tanjung rambutan,2006,
877,No Reply,2006,
878,Davy and Stu,2006,
879,Pop Shot,2006,
880,M.O.G.,2006,
881,Fred,2006,
882,Perception,2006,86
883,Rhapsody,2006,
884,Cricket Head,2006,
885,Mothers Ruin,2006,
886,The Little Matchgirl,2006,92
887,Ellie,2006,10
888,Forgive Me Father,2006,
889,Bad Habits,2006,71
890,Busco,2006,
891,Unfinished Business,2006,10
892,Paketet,2006,
893,Shocked Jock,2006,
894,Initiation,2006,59
895,Bedtime Story,2006,33
896,Ex Memoria,2006,
897,Tavake,2006,
898,By the Kiss,2006,
899,When the Music Stops,2006,
900,Due,2006,
901,3,2006,54
902,Watermelon Honey,2006,
903,Risk,2006,80
904,Tootie Pie,2006,
905,Who Loves the Sun,2006,89
906,Spleen,2006,
907,Low,2006,-
908,Um Ano Mais Longo,2006,
909,Slough Poem 1,2006,
910,The Promise,2006,51
911,Not for Sale,2006,
912,(Untitled),2006,
913,Baiano,2006,
914,Stranded,2006,33
915,Ousmane,2006,
916,Finding Charlie,2006,
917,Chalk,2006,80
918,Hollow China,2006,
919,Lovers,2006,29
920,Botellón,2006,
921,Borrowing Rebecca,2006,
922,La mirada del adiós,2006,
923,Donnie's Curse,2006,
924,Invisible,2006,73
925,Melissa with a Heart Around It,2006,
926,The Story of Bubbleboy,2006,-
927,Wednesday,2006,72
928,1400 Hrs.,2006,
929,No More,2006,
930,Josh,2006,
931,Paradise No,2006,
932,Le bal perdu,2006,
933,Final Lap,2006,
934,In Case of Emergency,2006,7
935,Rose,2006,100
936,Road of the World,2006,
937,Living for Love,2006,
938,The Fabulous Felix McCabe,2006,
939,Cabalerno,2006,
940,Gravity Boy,2006,
941,David + Jonathan,2006,
942,Solace,2006,24
943,Chroniques,2006,
944,Hustler WP,2006,
945,Snow,2006,59
946,Bottleneck,2006,
947,Accidents,2006,
948,Other Tongue,2006,
949,Sirah,2006,
950,Flight,2006,77
951,Going to the Sea,2006,
952,Apparent Horizon,2006,
953,The Red Coat,2006,
954,Guy 101,2006,
955,Enhälligt beslut,2006,
956,Michigan Sky,2006,
957,Love Is the Only Master I'll Serve,2006,
958,Small Boxes,2006,
959,Here to Stay,2006,
960,Almost Ready,2006,
961,Blame Falls,2006,
962,I'm a Big Brother,2006,
963,Stealing Home,2006,20
964,Miramar Street,2006,
965,The Box,2006,43
966,Model Man,2006,
967,If Occurrence,2006,
968,Verano,2006,
969,The Girl Who Could Run 600 Miles Per Hour,2006,-
970,Alla fein,2006,
971,Stolen Love,2006,
972,Huellas,2006,
973,Tiny Explosions,2006,
974,Wobbegong,2006,
975,Windowbreaker,2006,
976,Madres,2006,
977,All the French Are Whores,2006,
978,Time Will Tell,2006,
979,A Quiet Spot,2006,
980,All Is Forgiven,2006,60
981,Ashtide,2006,
982,You Too Have Walked in My Shoes,2006,
983,Real vs. Reel,2006,
984,Scorpions & Frogs,2006,
985,Held,2006,39
986,On the Rocks,2006,87
987,Gelatin Smile,2006,
988,Försvar,2006,
989,Puerto Rican Squirrels,2006,
990,Rock and a Hard Place,2006,89
991,The 100% Perfect Girl,2006,
992,Still,2006,92
993,Lovesick Blues,2006,
994,Ghost Soldier,2006,
995,Actors,2006,
996,Trasig idol,2006,
997,"Huevos, besos brujos y mucho amor",2006,
998,A Different Light,2006,
999,Authority,2006,
1000,Revolver,2007,15
1001,Room Service,2007,64
