,titulo,anio,puntuacion_rotten
336,Lakeboat,2000,83
337,Girlfight,2000,-
338,"Paris, mon petit corps est bien las de ce grand monde",2000,-
339,Ritual,2000,-
340,"Jails, Hospitals & Hip-Hop",2000,88
341,Johnny Famous,2000,-
342,Papa's Song,2000,-
343,The Weight of Water,2000,34
344,Remember the Titans,2000,72
345,Center Stage,2000,41
346,Nebeska udica,2000,
347,Iedereen beroemd!,2000,
348,Things You Can Tell Just by Looking at Her,2000,76
349,Pandaemonium,2000,58
350,A la medianoche y media,2000,
351,Beautiful,2000,17
352,Bootmen,2000,39
353,Songcatcher,2000,74
354,The Sky Is Falling,2000,68
355,Ainsi soit-il,2000,
356,Chasing the Dragon,2000,57
357,Love me,2000,49
358,Rosszfiúk,2000,
359,In Loving Memory,2000,
360,"Vera, nadezhda, krov'",2000,
361,Tully,2000,87
362,Groove,2000,-
363,Gouttes d'eau sur pierres brûlantes,2000,
364,Big Eden,2000,64
365,Bread and Roses,2000,67
366,Ghaath,2000,40
367,After Alice,2000,38
368,Seducing Maarya,2000,-
369,Obstacles,2000,84
370,Vengo,2000,62
371,"Tout va bien, on s'en va",2000,
372,Mohabbatein,2000,80
373,Jadviga párnája,2000,-
374,Her i nærheden,2000,
375,The Luzhin Defence,2000,57
376,An Intimate Friendship,2000,-
377,Beat,2000,57
378,The Clean and Narrow,2000,-
379,Cronicamente Inviável,2000,
380,75 Degrees in July,2000,-
381,Cicadas,2000,-
382,Malèna,2000,53
383,Christie Malry's Own Double-Entry,2000,54
384,Ponte Milvio,2000,
385,Fruen på Hamre,2000,
386,Pere,2000,
387,Skeleton Woman,2000,-
388,El visitante,2000,
389,Prime luci dell'alba,2000,
390,The Amati Girls,2000,46
391,La candide madame Duff,2000,
392,Ground Zero,2000,-
393,Fisimatenten,2000,-
394,Auslandstournee,2000,-
395,Crazy,2000,-
396,Le monde de Marty,2000,
397,The Last Patrol,2000,89
398,Conamara,2000,
399,Hochelaga,2000,76
400,Hijack Stories,2000,64
401,Love Her Madly,2000,-
402,Bamboozled,2000,53
403,Manila,2000,-
404,L'ultima lezione,2000,-
405,Surviving Paradise,2000,-
406,Wild About Harry,2000,-
407,Xscape,2000,
408,Code inconnu: Récit incomplet de divers voyages,2000,
409,Total western,2000,
410,Le conte du ventre plein,2000,
411,Vampire Hunter D: Bloodlust,2000,
412,Les blessures assassines,2000,
413,L'envol,2000,
414,Turn It Up,2000,10
415,La captive,2000,
416,The Day the Ponies Come Back,2000,
417,30 ans,2000,-
418,Les destinées sentimentales,2000,
419,"Harry, un ami qui vous veut du bien",2000,
420,Risk,2000,80
421,Trois,2000,70
422,Deeply,2000,20
423,Mallboy,2000,
424,Sin dejar huella,2000,
425,Ça ira mieux demain,2000,
426,Une affaire de goût,2000,
427,La vie moderne,2000,
428,L'altra cara de la lluna,2000,
429,Marie-Line,2000,
430,Dreams,2000,-
431,Unbreakable,2000,70
432,En vacances,2000,-
433,Sauve-moi,2000,
434,Sade,2000,68
435,Red Letters,2000,18
436,Looking for Alibrandi,2000,78
437,Harrison's Flowers,2000,49
438,Ropewalk,2000,
439,Rosa e Cornelia,2000,
440,"It's Alright Ma, I'm Only Trying",2000,
441,Agent Red,2000,26
442,Above Suspicion,2000,20
443,Le goût des autres,2000,
444,Suspicious River,2000,29
445,¿Tú qué harías por amor?,2000,
446,Dancing at the Blue Iguana,2000,23
447,The Claim,2000,62
448,Marine Life,2000,-
449,Boricua's Bond,2000,
450,Scarlet Diva,2000,52
451,Get Your Stuff,2000,29
452,Tatawo,2000,
453,Quinceañera,2000,87
454,Now Chinatown,2000,
455,Some Voices,2000,40
456,The Asylum,2000,-
457,Mexico City,2000,69
458,Macbeth-Sangrador,2000,
459,Kippur,2000,81
460,De omweg,2000,
461,Auggie Rose,2000,54
462,The Night Larry Kramer Kissed Me,2000,50
463,Así es la vida...,2000,
464,Pukar,2000,56
465,Family Man,2000,
466,Dancing in September,2000,73
467,The Gift,2000,58
468,Daybreak,2000,12
469,Arde amor,2000,-
470,The Tigger Movie,2000,62
471,Drop Back Ten,2000,
472,El mar,2000,
473,Princesses,2000,
474,Morir (o no),2000,
475,Beyond the Ocean,2000,-
476,Chopper,2000,76
477,Når mørket er forbi,2000,
478,Two Thousand and None,2000,88
479,Timecode,2000,68
480,The Newcomers,2000,33
481,Maelström,2000,79
482,Khauff,2000,38
483,Denti,2000,
484,Chasing Sleep,2000,50
485,Bel Air,2000,-
486,Contaminated Man,2000,17
487,Beautiful Creatures,2000,38
488,Seven Days to Live,2000,
489,Slip hestene løs,2000,
490,Borstal Boy,2000,45
491,Our Burden Is Light,2000,-
492,Mach 2,2000,0
493,Gaja Gamini,2000,
494,Hubo un tiempo en que los sueños dieron paso a largas noches de insomnio...,2000,
495,Hey Ram,2000,
496,The Broken Hearts Club: A Romantic Comedy,2000,
497,Kalt ist der Abendhauch,2000,
498,The Mistress Club,2000,
499,Phir Bhi Dil Hai Hindustani,2000,56
500,November 1828,2001,
501,Albela,2001,11
502,Don's Plum,2001,62
503,Glitter,2001,6
504,Camarate,2001,
505,"Berlin Diaries, 1940-45",2001,
506,Ricochet River,2001,28
507,The Lord of the Rings: The Fellowship of the Ring,2001,91
508,The Shipping News,2001,54
509,Driven,2001,14
510,Tales from the Tower,2001,
511,Training Day,2001,74
512,Silent Partner,2001,-
513,My Father's Love,2001,
514,L'amore probabilmente,2001,
515,Enigma,2001,72
516,After Image,2001,0
517,The Demo Crew,2001,
518,Behind Enemy Lines,2001,37
519,Final Solution,2001,100
520,Impostor,2001,25
521,The Scar,2001,-
522,Long Lost Love,2001,
523,Ghost World,2001,93
524,Africa I Love You,2001,
525,Net Worth,2001,
526,Dark Water,2001,47
527,Along Came a Spider,2001,-
528,The Distinct Smell of Red,2001,
529,Still Life,2001,63
530,Daddy and Them,2001,86
531,Memórias Póstumas de Brás Cubas,2001,
532,Race to Space,2001,71
533,Lagaan: Once Upon a Time in India,2001,95
534,Mulholland Drive,2001,
535,Aleksis Kiven elämä,2001,
536,Morgan's Ferry,2001,55
537,Zigs,2001,15
538,The Invisible Circus,2001,22
539,15 Minutes,2001,
540,"Hemingway, the Hunter of Death",2001,
541,Hard Ball,2001,
542,The Proposal,2001,27
543,The Midnight Hour,2001,70
544,Odmazda,2001,
545,Rubbernecking,2001,
546,Éloge de l'amour,2001,
547,The Caveman's Valentine,2001,
548,A Day in Black and White,2001,-
549,O,2001,65
550,Ring of Fire,2001,36
551,Les Boys III,2001,70
552,Last Days,2001,58
553,...Or Forever Hold Your Peace,2001,
554,Gabriela,2001,70
555,Dischord,2001,29
556,Leo und Claire,2001,
557,Finder's Fee,2001,60
558,Orphan,2001,
559,Texas Rangers,2001,2
560,Sam the Man,2001,20
561,Birds of Passage,2001,-
562,La donna antilope,2001,
563,Samsara,2001,100
564,See Jane Run,2001,-
565,Between the Moon and Montevideo,2001,-
566,Vercingétorix,2001,
567,Riding in Cars with Boys,2001,49
568,Så vit som en snö,2001,
569,All Forgotten,2001,28
570,Rock Star,2001,53
571,The Rising Place,2001,13
572,The Body,2001,
573,Longshot,2001,50
574,Beyond the City Limits,2001,12
575,Tart,2001,31
576,Rocky Road,2001,-
577,Moulin Rouge!,2001,
578,American Desi,2001,
579,Childhood,2001,-
580,Secret Needs,2001,-
581,Trouble Every Day,2001,56
582,AmnesiA,2001,-
583,Save the Last Dance,2001,54
584,"Was tun, wenn's brennt?",2001,
585,My First Mister,2001,
586,Die Reise nach Kafiristan,2001,
587,A Pocket Full of Dreams,2001,
588,4 Faces,2001,
589,The Trumpet of the Swan,2001,
590,Madison,2001,31
591,Lloyd,2001,73
592,The Sleepy Time Gal,2001,83
593,Diary of a City Priest,2001,40
594,Dying on the Edge,2001,-
595,La stanza del figlio,2001,
596,El bien esquivo,2001,-
597,Reaching Normal,2001,
598,Quem És Tu?,2001,
599,Tomorrow by Midnight,2001,
600,The Private Public,2001,-
601,Runners,2001,
602,Il conte di Melissa,2001,
603,Bride of the Wind,2001,-
604,Knockaround Guys,2001,21
605,Delivering Milo,2001,43
606,Last Ball,2001,
607,Rustin,2001,-
608,Lip Service,2001,-
609,La segunda noche,2001,
610,A.I. Artificial Intelligence,2001,
611,Blow Dry,2001,19
612,Hannibal,2001,39
613,Pearl Harbor,2001,24
614,Sensual Friends,2001,-
615,Automatic,2001,
616,Vajont - La diga del disonore,2001,
617,L'accertamento,2001,
618,Le bal des pantins,2001,
619,Nobody's Baby,2001,0
620,Dead Dog,2001,-
621,Russian Doll,2001,48
622,Annas Sommer,2001,
623,Enemy at the Gates,2001,
624,Semana Santa,2001,100
625,Random Acts,2001,-
626,Te quiero,2001,
627,Goodbye Charlie Bright,2001,78
628,Ablaze,2001,35
629,Toutes les nuits,2001,
630,'R Xmas,2001,
631,Strictly Sinatra,2001,63
632,The Long Run,2001,54
633,Human Nature,2001,97
634,Another Life,2001,46
635,Morning,2001,45
636,Hard Luck,2001,24
637,Prison Song,2001,94
638,Antitrust,2001,24
639,Circuit,2001,20
640,Reunion,2001,55
641,Un ange,2001,
642,Planet Alex,2001,
643,Original Sin,2001,12
644,Bandits,2001,64
645,Flossin,2001,-
646,Two Degrees,2001,-
647,On the Borderline,2001,11
648,Seven and a Match,2001,63
649,P.O.V.,2001,
650,Charmant garçon,2001,-
651,Intacto,2001,
652,On the Edge,2001,89
653,Blow,2001,55
654,An American Rhapsody,2001,56
655,Borderline Normal,2001,-
656,The Glass House,2001,22
657,All Over Again,2001,
658,The Old Man Who Read Love Stories,2001,64
659,Un amor en Moisés Ville,2001,
660,Angel Eyes,2001,32
661,Scandal: Sex@students.edu,2001,
662,Breathing Hard,2001,
663,Reversal,2001,84
664,Made,2001,71
665,Chelsea Walls,2001,26
666,One 2 Ka 4,2001,
667,The Score,2001,56
668,The Perfect Nanny,2001,23
669,Lovely Rita,2001,40
670,Storm in mijn hoofd,2001,
671,Green Dragon,2001,61
672,New Port South,2001,0
673,Rasganço,2001,
674,Social Misfits,2001,71
675,Two Coyotes,2001,-
676,America So Beautiful,2001,33
677,Viva Las Nowhere,2001,56
678,Bartleby,2001,35
679,"Mon père, il m'a sauvé la vie",2001,
680,Sweet November,2001,15
681,The Zookeeper,2001,52
682,Lying in Wait,2001,38
683,Les déclassés,2001,
684,17 rue Bleue,2001,-
685,Roberto Succo,2001,100
686,Baran,2001,89
687,Monte Carlo,2001,40
688,Cyclomania,2001,
689,Água e Sal,2001,
690,Det største i verden,2001,
691,Olivetti 82,2001,
692,Cookers,2001,43
693,Novocaine,2001,38
694,Disco Pigs,2001,
695,Prozac Nation,2001,28
696,Summer Catch,2001,8
697,On the Q.T.,2001,-
698,Margarita Happy Hour,2001,76
699,Atlético San Pancho,2001,
700,Gaudi Afternoon,2001,25
701,Maangamizi: The Ancient One,2001,-
702,The Tailor of Panama,2001,75
703,Piedras verdes,2001,
704,Echos of Enlightenment,2001,
705,Hunger,2001,87
706,Brotherhood of the Wolf,2001,73
707,The Pledge,2001,78
708,15 février 1839,2001,
709,Captain Corelli's Mandolin,2001,28
710,April Is My Religion,2001,-
711,Nobel,2001,
712,L'Anglaise et le duc,2001,
713,Tangled,2001,52
714,Julie Johnson,2001,50
715,Devi Putrudu,2001,
716,Tosca,2001,65
717,Girl,2001,84
718,Santa Cristal,2001,
719,Wormwood,2001,90
720,Giravolte,2001,
721,Origine contrôlée,2001,
722,All About You,2001,81
723,Ik ook van jou,2001,
724,The Island of the Mapmaker's Wife,2001,
725,La Ciénaga,2001,87
726,The Center of the World,2001,34
727,After April,2001,
728,The Blue Diner,2001,-
729,The Bank,2001,61
730,Brooklyn Babylon,2001,50
731,La precisione del caso,2001,
732,Une hirondelle a fait le printemps,2001,
733,I cavalieri che fecero l'impresa,2001,
734,The Gristle,2001,75
735,Lavoura Arcaica,2001,
736,Paralelní svety,2001,
737,Roads and Bridges,2001,-
738,Bui Doi,2001,
739,Demasiado amor,2001,-
740,À ma soeur!,2001,
741,Out of Line,2001,17
742,Un aller simple,2001,-
743,Kill Me Later,2001,
744,Waking Life,2001,81
745,Campfire Stories,2001,22
746,Dust,2001,20
747,L.I.E.,2001,84
748,Harvard Man,2001,33
749,"Mercredi, folle journée!",2001,
750,The Doe Boy,2001,68
751,The Affair of the Necklace,2001,-
752,TreatShack,2001,
753,Investigating Sex,2001,30
754,Bully,2001,54
755,The Hole,2001,53
756,Going Back,2001,50
757,To End All Wars,2001,62
758,Va savoir,2001,
759,The Man Who Wasn't There,2001,81
760,Mi dulce,2001,-
761,Cahoots,2001,
762,Divoké vcely,2001,
763,Bridget Jones's Diary,2001,80
764,Love and War,2001,
765,Tra due mondi,2001,
766,Tmavomodrý svet,2001,
767,Sólo por hoy,2001,
768,Come Together,2001,100
769,Edges of the Lord,2001,71
770,The Pearl,2001,-
771,The Next Big Thing,2001,41
772,Pavilion of Women,2001,
773,Klassikko,2001,
774,Perfume,2001,11
775,Extremedays,2001,
776,The Fluffer,2001,49
777,Things Behind the Sun,2001,100
778,Il mestiere delle armi,2001,
779,Metal,2001,-
780,Serenades,2001,-
781,Joe Dirt,2001,9
782,Forgive Me Father,2001,-
783,Les portes de la gloire,2001,
784,Snakeskin,2001,56
785,Y tu mamá también,2001,91
786,Invincible,2001,55
787,Domenica,2001,
788,Crush,2001,36
789,Charlotte Gray,2001,33
790,Jack the Dog,2001,-
791,The Fence,2001,94
792,Alex in Wonder,2001,60
793,Lift,2001,50
794,Lost and Delirious,2001,51
795,Kingdom Come,2001,27
796,"Oui, mais...",2001,
797,To tama,2001,
798,False Start,2001,-
799,Nailed,2001,9
800,Bella Martha,2001,
801,Wie Feuer und Flamme,2001,
802,Le lait de la tendresse humaine,2001,
803,Donnie Darko,2001,87
804,In the Shadows,2001,39
805,Focus,2001,56
806,Thema Nr. 1,2001,
807,Kabhi Khushi Kabhie Gham...,2001,
808,Kikar Ha-Halomot,2001,
809,The Believer,2001,82
810,Ignition,2001,5
811,The Medicine Show,2001,-
812,Magik and Rose,2001,-
813,El sueño del caimán,2001,-
814,Rentun ruusu,2001,
815,In the Bedroom,2001,93
816,Women in Film,2001,57
817,Honolulu,2001,20
818,Forbidden City,2001,
819,The Quickie,2001,44
820,Love & Support,2001,-
821,No Such Thing,2001,31
822,"Two Days, Nine Lives",2001,
823,Joki,2001,
824,Storytelling,2001,54
825,Young Love,2001,100
826,Goebbels und Geduldig,2001,
827,Gabriel & Me,2001,11
828,Julietta,2001,-
829,Das Experiment,2001,
830,Crash Point Zero,2001,25
831,Hedwig and the Angry Inch,2001,
832,The Other Side of Heaven,2001,30
833,Anthrax,2001,-
834,Losing Grace,2001,-
835,Asoka,2001,100
836,Plan B,2001,29
837,Yaadein...,2001,
838,Double Bang,2001,14
839,Crooked Earth,2001,66
840,Le petit poucet,2001,25
841,Ali,2001,68
842,Vakvagányok,2001,
843,Dekapentavgoustos,2001,
844,Stickmen,2001,87
845,Honolulu Baby,2001,-
846,Der Tunnel,2001,
847,Chico,2001,-
848,Drakarna över Helsingfors,2001,
849,The Deep End,2001,-
850,Out of the Black,2001,
851,Magic Rock,2001,57
852,High Heels and Low Lifes,2001,
853,Night at the Golden Eagle,2001,41
854,The Bunker,2001,80
855,Nicolas,2001,-
856,Nikita Blues,2001,40
857,Liefje,2001,
858,Mademoiselle,2001,33
859,Pledge of Innocence,2001,
860,Crazy/Beautiful,2001,63
861,La répétition,2001,
862,Fast Sofa,2001,38
863,L.A.P.D.: To Protect and to Serve,2001,8
864,The Brothers,2001,63
865,"Not Afraid, Not Afraid",2001,-
866,Gypsy 83,2001,54
867,Way Off Broadway,2001,60
868,Adieu Babylone,2001,
869,Almost Salinas,2001,20
870,Double Whammy,2001,30
871,Deham,2001,
872,Buffalo Soldiers,2001,73
873,All the Queen's Men,2001,7
874,L'homme des foules,2001,
875,Forever After,2001,-
876,Sri Manjunatha,2001,50
877,Zir-e poost-e shahr,2001,
878,Rennie's Landing,2001,53
879,The Grey Zone,2001,69
880,Le vélo de Ghislain Lambert,2001,
881,Rave Macbeth,2001,43
882,Heist,2001,68
883,The Discovery of Heaven,2001,67
884,Hearts in Atlantis,2001,49
885,Manic,2001,68
886,My Best Friend's Wife,2001,
887,No Turning Back,2001,60
888,Syndare i sommarsol,2001,-
889,Last Orders,2001,79
890,Nynke,2001,
891,Le stade de Wimbledon,2001,
892,The Fourth Angel,2001,28
893,The Point Men,2001,36
894,CQ,2001,66
895,Making Metamorphosis,2001,
896,One Eyed King,2001,33
897,China: The Panda Adventure,2001,
898,Negocio Redondo,2001,
899,March,2001,-
900,Tortilla Soup,2001,75
901,Lucía y el sexo,2001,
902,La pianiste,2001,
903,Daun Haus,2001,
904,Justin Brown,2001,-
905,How Harry Became a Tree,2001,62
906,Dog Eat Dog,2001,50
907,The Devil's Backbone,2001,93
908,Todo me pasa a mí,2001,
909,Waking Up in Ireland,2001,
910,The Anniversary Party,2001,
911,Terrorama!,2001,
912,Concorrenza sleale,2001,
913,Baby Boy,2001,71
914,Last Wedding,2001,83
915,Intimacy,2001,66
916,Ce vieux rêve qui bouge,2001,
917,Kept,2001,-
918,Zubeidaa,2001,64
919,The Safety of Objects,2001,50
920,En sång för Martin,2001,
921,Pauline & Paulette,2001,
922,Pretty When You Cry,2001,39
923,Une jeune fille à la fenêtre,2001,
924,Heart of Stone,2001,25
925,Road to Redemption,2001,62
926,Chori Chori Chupke Chupke,2001,
927,Khushi,2001,45
928,Shallow Hal,2001,49
929,Judgment,2001,53
930,Danny's Wish,2001,
931,Closure,2001,80
932,Morlang,2001,56
933,Vyhnání z ráje,2001,
934,Juego de Luna,2001,
935,Du soleil pour les gueux,2001,
936,Siniestro,2001,
937,Loin,2001,
938,Lovely & Amazing,2001,86
939,Lantana,2001,91
940,Se souvenir des belles choses,2001,
941,Xin shi zi jie tou,2001,
942,Knight Club,2001,37
943,Malunde,2001,
944,La voz de su amo,2001,
