puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,-,Adam Offutt,Friedrich Reimer,An inflammatory talk radio host realizes too late how his words can harm the people closest to him.,8,Drama,next victim,tt10137690
,-,Sirvan Marogy,"['Alexandra Kurt', 'Sirvan Marogy']","An unusual encounter between a business man and an obedient elderly lady. While waiting for the bus, they each give a glimpse into their lives.",9,Drama,d'bushaischen,tt10144242
83,-,Fanny Lecendre,Fanny Lecendre,"Hugo and Damien lost their parents when they were very young. They grew up in two different foster families in a small seaside resort in northern France. Hugo is impatiently waiting for him to lawful age so that he can live with his older brother, the only person he trusts, and work with him in the workshop that their father then ran. During a several-day trip to the ... Leer todo",25,Drama,northern light,tt10155774
,-,Craig Newman,Craig Newman,-,-,Drama,a long time comin',tt10154382
33,-,Terry Weston Marsh,Terry Weston Marsh,-,9,Drama,thicker than blood,tt10160918
71,-,Nikon Romanchenko,Nikon Romanchenko,"A young couple wants to leave the country. The girl's parents have divorced long ago. They mind her relationship with the young guy. The guy is spied upon. In spite of all that, the girl is trying to find the way out.",15,Drama,carousel,tt10165022
,-,Sasha Singh,Sasha Singh,-,26,Drama,thikana (refuge),tt10168760
,-,Dejan Babosek,-,-,-,Drama,maria masle feat. prince myles - dame dame,tt10170378
,-,Guilherme Duarte Braz,-,-,-,Drama,admirável mundo velho,tt10172560
,-,Pierrick Roland,Pierrick Roland,-,-,Drama,nightcall,tt10187774
,-,"['Aline Guimarães', 'Dandara Guerra']","['Thalita Carauta', 'Aline Guimarães', 'Anna Righi']",-,-,Drama,pele 1 real,tt10188570
,-,Nonidh Yadav,-,"There are plenty of ways to make money. You could be a doctor, lawyer, photographer or even a freelance writer - all honorable ways to make a living. But when you rely on others to just hand you money for being cute or extremely hot then there's a special name just for you - a gold digger. The story of Gold diggers movie described behind a scene where woman who dates ... Leer todo",-,Drama,golddiggers,tt10192712
,-,Lucas Gonzalez,"['Martín Cutino', 'Alejandro Giandinoto']",-,15,Drama,boedo 2108,tt10195442
,-,Sean Hasty,Joshua Silveus,"A lonely man going through an emotional crisis seeks advice from a wise, world-weary bartender.",7,Drama,i don't usually imbibe on libations,tt10217100
,-,Em Johnson,Em Johnson,Two ex lovers reunite at a mutual friends wedding.,-,Drama,down by the lake,tt10214636
,-,"['Lucas Mokrani-Delaval', 'Viktor Poisson', 'Louis Didaux']","['Lucas Mokrani-Delaval', 'Viktor Poisson', 'Kevin Zonnenberg']","Dany is a young professional boxer. His father, a hard and authoritarian man, devoted his entire life to his son's career. With the support of Sam, his girlfriend, Dany is preparing to lead the hardest fight of his life: out of the shadow of his father.",35,Drama,le maelstrom,tt10222644
,-,Nina Ristic,Nina Ristic,"Ted moves to a new country which speaks a completely foreign language and he feels alone, homesick and in a rut. But one day, a mysterious note appears outside his door. This note only has one word: 'hi'.",22,Drama,a simple hi,tt10222254
,-,Denise Sganzerla,Denise Sganzerla,-,-,Drama,memórias - canal mosaico,tt10222498
92,-,Tom Beaver,-,-,4,Drama,summertime,tt10228132
78,-,August Dannehl,Chris Barlow,-,-,Drama,friends,tt10228334
,-,Nicolas Prada,"['Maria Andrea Garcia', 'David a Molina', 'Nicolas Prada']","After disappearing, an unsuccessful magician tries to redeem himself for a mistake of the past that costed his friendship.",16,Drama,ta da!,tt10236290
,-,Christelle Younes,Christelle Younes,"Samir wakes up one day in his coffin attending his own funeral. On this day, he is gifted to see, hear what is going on around him and also hear the people's thoughts which will help him remember the tragic accident that led to his death.",21,Drama,"samir, sheikh el chabeb",tt10235872
,-,Etienne Magnin,-,-,21,Drama,la vallée,tt10243918
,-,Éric Falardeau,Éric Falardeau,-,10,Drama,élégie nocturne,tt10246508
36,-,"['Max Nadolny', 'Jonas Staerk']",Max Nadolny,"A day in the life of a filthy rich family of pigs living in a castle, as told through the eyes of their human butler.",4,Drama,eat the rich,tt10264222
,-,"['Ching-lin Chan', 'Garvin Chan', 'Ko-Chin Chen']",-,"Based on the theme of ""My Dream Place"", fifteen directors make a one-minute short film each. Kek Huat Lau from Malaysia reminisces his hometown in the evening breezes; Hsin-yao Huang shoots the conversation between the shaman and the god; Kai-Yan Yang contacts an interview shown from the homeless people's point of view - The limited time frame puts the director's visu... Leer todo",16,Drama,li xiang zhuang tai,tt10267480
46,-,Nicholas J. Moore,Elizabeth Wardlaw,"A couple finds an old box of letters when they move into their new house. Destine to track down the owner of the letters, the wife investigates the family and story behind ""The Letter"".",8,Drama,the letter,tt10270120
46,-,Nicholas J. Moore,Elizabeth Wardlaw,"A couple finds an old box of letters when they move into their new house. Destine to track down the owner of the letters, the wife investigates the family and story behind ""The Letter"".",8,Drama,the letter,tt10421994
,-,Ting-Ning Chen,Ting-Ning Chen,"Ann lives with her little brother and grandmother together in a military dependents' village. Her father, Guo, has no stable job and is seldom at home, so Ann has to take care of this family. With Chinese New Year approaching, Guo comes home with lots of fireworks and looks forward to making a big fortune by selling them.",26,Drama,"winter, fireworks and my father",tt10276172
,-,U.V. Eranna,-,-,-,Drama,nindu chandrudu,tt10281676
,6.6,Lucrecia Martel,Lucrecia Martel,Members of an indigenous community in Argentina dedicated to grazing cows claim the acres of land from their ranch appropriated by the local landowner illegally.,12,Drama,leguas,tt10285118
,-,Vihaan Natarajan,-,-,-,Drama,dil say,tt10287770
,-,Showy Lin,-,-,2,Drama,go lala go ii title sequence,tt10295170
,-,Joep Lommerse,Joep Lommerse,"Thomas lives with his father after his mother died. His father doesn't do a great job raising his son. After Thomas' father gets paralyzed, the tables turn.",8,Drama,vader,tt10295740
,-,Corentin Camplong,Corentin Camplong,"Sofiane, Ivan, Pierre and Mouss all have a different past. They will meet on the same day at the same time on the subway.",9,Drama,quelques gouttes suffisent,tt10308616
,-,Jana Younes,Jana Younes,"A paranoid father embarks on a dance with his belated wife. His daughter witnesses it all. Set in a realm of sensational language, The family engages in a virtual conversation of love, loss and the impossibility to forget.",14,Drama,and so do i,tt10307898
,-,Talor Ohana,Talor Ohana,-,-,Drama,the seventh soul,tt10310168
15,-,Sam Zarrin,-,-,-,Drama,grace,tt10313516
,-,Michael Jenkins,"['Chanelle Bernard', 'Michael Benjamin St Louis', 'Delano Gournet Moore']",-,-,Drama,grade,tt10318306
-,-,Bianca Catbagan,Bianca Catbagan,-,-,Drama,paraluman,tt10318722
,-,"['Torbjörn Berg', 'Per Wickander']","['Torbjörn Berg', 'Per Wickander']","Set in the small community ancient pride, Hotel Esplanad. A hotel in Etelhem in the middle of Gotland, which has not been in use since the 30th century. Inside, among dust and dead flies, time has stood still. Now, the eroded environments are taken and brought to life by colourful characters. The abandoned village street fills with people and life. The railways put in... Leer todo",26,Drama,hotel esplanad,tt10323458
,-,Daniel Alvarenga,-,-,-,Drama,affekt,tt10322654
-,-,Valerie Powers,Valerie Powers,A recently parted couple struggles to find closure.,3,Drama,leaving,tt10323016
,-,Maximilian Zammit,"['Craig Helfer', 'Maximilian Zammit']",God and Lucifer decide to play a game to see who has the most influence on a troubled youth named Chris.,10,Drama,religame,tt10325386
,-,Parlav Chaudhary,-,The following film is a sarcastic take on the social issue of drinking and driving in a light and symbolic way without actually showing any kind of accident or blood and gore.,-,Drama,ghanta (psa),tt10345352
82,-,Yuvraj Thakur,Yuvraj Thakur,-,-,Drama,filling in the blanks,tt10356570
,-,Kendall Christianson,Kendall Christianson,"'Whence Cometh Evil is an experimental short film created by Kendall Christianson. It outlines in flashy, colorful detail the problems with the American political system in only two minutes.",2,Drama,whence cometh evil?,tt10360144
,-,Sharon Burrell,Allie Costa,-,20,Drama,glitter and smoke,tt10360018
76,-,Chris Godwin,Chris Godwin,-,15,Drama,the appointment,tt10361306
,-,Vladislav Kovalyov,Vladislav Kovalyov,"A group of teenagers riding in a car for a picnic. On the way, one of the guys accidentally shoots a kidnapped girl from a car overtaken on the phone. The guy decides not to tell anyone anything, and soon terrible things start happening to him.",25,Drama,plyaska smerti,tt10375772
80,-,"['Gregory Mc', 'Cann']","['Gregory Mc', 'Cann', 'Joseph Victory']",-,-,Drama,brick,tt10379444
,-,Gergely Mózes,Dávid Kovács,-,11,Drama,ponty,tt10389966
,-,Rockeshh Reddy,Rockeshh Reddy,-,-,Drama,dirty picture,tt10394450
5,-,Johanna Boyer-Dilolo,Johanna Boyer-Dilolo,"Adrien and his girlfriend Fred spend a peaceful evening on the waterfront. The next day, Fred wakes up with bruises and bleeding in the nose and realizes that she is unable to remember what happened between 8pm and 9pm. For his part, Adrien is subject to strange visions.",25,Drama,abduction,tt10394334
,-,Guilherme Sadeck Cunha,Guilherme Sadeck Cunha,"Due to a complicated relationship, a man vents his troubles.",4,Drama,incapaz,tt10395124
,-,Ricardo Urueta,Ricardo Urueta,A daughter taking care of her father who is ill but very abusive.,-,Drama,cariño mío,tt10398542
,-,Ismayil Zeynalov,"['Ramiz Rovshan', 'Ismayil Zeynalov']",-,-,Drama,23: sen cavabla,tt10403490
11,-,Peng Wang,Peng Wang,A destitute father has no choice but murdering a person. At the moment when he thinks the problems has gone he realize there is another choice which is waiting for him to make.,9,Drama,the moment,tt10413898
,-,-,-,Reparto principal,-,Drama,"like father, like son.",tt10414062
,-,Björn Schagerström,Björn Schagerström,"When two business partners meet up in a parking garage, small talk turns quickly into serious conversations that takes an unexpected turn. A multi-layered-dialogue-scene where there is a lot boiling under the surface.",9,Drama,bullshit,tt10415502
,-,Rodrigo Reinhardt,"['Fernanda Denuzzo', 'Rodrigo Reinhardt']",-,-,Drama,o curto adeus,tt10430116
,-,Rahma Nurlindasari,Rahma Nurlindasari,The film depicts the daily life of a grandmother in the kitchen cooking with a traditional furnace. The grandmother impaired health because of smokes that often inhaled while cooking. She felt ill and soon after being hospitalized died. The Granddaughter felt lonely and lost after grandmother's death. She put some flowers at the furnace in the memory of her grandmothe... Leer todo,5,Drama,grandma's stove,tt10432426
,-,Edward Rieber-Mohn,Edward Rieber-Mohn,"During the Holocaust, 50,000 gay men were placed in the Concentration Camp, identified by a Pink Triangle on their chest. After the war, the arrest orders were sent out to all of the ""Allied Countries"" resulting in their freedom being taken away once again. This film is dedicated to those who were arrested and in the memory of those who died.",-,Drama,the return of the pink triangle,tt10441088
,-,Rebecca Selle,Rebecca Selle,-,23,Drama,tag x,tt10454034
,-,Balendra Kaler,Balendra Kaler,-,-,Drama,i am rebel,tt10472402
-,-,Victor Araneda Jure,Victor Araneda Jure,Sarah is an ordinary woman with a surprising new job. She accidentally got herself hired as a hostage interrogator and her first assignment is not forthcoming. Her inexperience will make this interrogation go from bad to worse.,9,Drama,debut,tt10476438
-,-,Alix Lepienne,"['Alix Lepienne', 'Hubert Selby Jr.']","The most notorious of the stories in Hubert Selby's ""Last Exit to Brooklyn"", published in 1964, is that of the young prostitute, Tralala. Born into Brooklyn's underclass, a tragic lost woman, who roam the streets, the hoods and the bars, for a grain of attention. She totally fails to recognize her one hope of salvation when it's staring her in the face.",5,Drama,tralala,tt10477872
25,-,Philip Asaad,Philip Asaad,-,-,Drama,proud,tt10482874
,-,Alve Lindenbaum,Alve Lindenbaum,A narrow hallway at a home party and a desperate search for contact. A short story about creating an independent space when you're totally focused on getting someones attention.,7,Drama,steg,tt10483558
,-,Jianna Maarten Saada,Leif Eric Johnson,-,-,Drama,ghost star,tt10506560
,-,Agustina Sánchez Gavier,Agustina Sánchez Gavier,"""The Storm"" - Feli and Lali prepare and act out an improvised performance in a limited space.",6,Drama,das gewitter,tt10515112
,-,Marcos Seneor,Marcos Seneor,-,8,Drama,macapá,tt10515948
-,-,Sheung-shing Chan,Sheung-shing Chan,"Ma is about to close the Angela laundry shop for the day when a young man Sham appears. With a handful of dirty clothes from his stay at the street during the Umbrella Movement, Sham needs his clothes washed.",25,Drama,angela,tt10515880
,-,Ray Goldberg,"['Ray Goldberg', 'Paige Wood']",-,-,Drama,dragging it out,tt10529504
,-,Kam Hei Chan,"['Kam Hei Chan', 'Wing-Yiu Wong']","In order to fulfill the expectation of her mom and her grandpa, Nam is raised as a boy since she was born. She dresses like a boy every day before going to school, gets changed back to a girl's uniform, and puts on a boy's outfit before heading home. Her hysterical mom anticipates the return of her husband, which is a dream never come true. Nam finds her only shelter ... Leer todo",24,Drama,conditioned,tt10525886
,-,Sin Yan Law,Sin Yan Law,"What constitutes a ""disadvantaged youth""? Man Hang did have noble and lofty goals for his life after graduation, but they were quickly crushed by the harsh reality of life. Working an unglamorous job at a warehouse along a colleague with autism, Man Hang was bullied by his boss with unreasonable demands. His mind wanders back to his school days especially when he was ... Leer todo",25,Drama,and afterwards,tt10525870
,-,Kin-Ho Poon,Chung-Yan Szeto,"Angela has no doubt that ""one of these days, father will come back from the outer space to take her away because he is an alien."" This thought was instilled by Angela's mother who committed suicide due to severe mental illness. Ever under the watchful eyes of her grandmother and psychiatrist, Angela starts to hear voices from the sky. Weary and scared, the grandmother... Leer todo",20,Drama,an indigo,tt10529586
,-,Mei-Fung Lui,"['Mei-Fung Lui', 'Kwan-Sin Shum']","Lai Ha, once a notorious mob boss, has always been strategically planning the career of her only son Yan. It is however never in Yan's intention to follow her mother's footsteps - instead he aspires to be a filmmaker. As a mob, Yan is highly incompetent, and his disappointing performance already messed up a simple drug deal. Lai Ha desperately tries to save her most s... Leer todo",24,Drama,where's the head?,tt10528018
98,-,Ka-Yan Lee,Ka-Yan Lee,"Japanese band Aomori Hensou is the only thing that makes Mei Bo feels alive in this mundane city until she meets Lily, her new neighbour. It happens that Lily is also a huge fan of the band so they start to get along with each other like twin sisters. They wander around the city, from second-hand CD shops, to goldfish market, and other secret spots that nobody knows. ... Leer todo",25,Drama,two of us,tt10529638
,-,Lih Janowitz,"['Lih Janowitz', 'Anja Tuckermann']",-,6,Drama,am bahnhof zoo,tt10533620
,6.0,Karin Pennanen,Karin Pennanen,-,19,Drama,om vägar,tt10538862
-,-,-,-,Reparto principal,-,Drama,the curfew,tt10549164
,-,Vid Steh,"['Rok Sifrer', 'Vid Steh']",Two brothers try to fix their broken relationship after their parents death.,7,Drama,sporazum,tt10552072
21,-,Bonnie Discepolo,Kathleen Roy,-,8,Drama,disconnected,tt10562440
65,-,Peter Lilly,-,"Anna a mother of two struggles to figure out what illness is afflicting her son Robbie as he is constantly being hospitalized. However, things may not be as they seem.",11,Drama,proxy,tt10573670
,-,William Vale,William Vale,-,-,Drama,froggy night,tt10584778
-,-,Emily Diana Ruth,Emily Diana Ruth,-,20,Drama,cold,tt10592998
,-,Karen Withem,"['Bina High', 'Karen Withem']",-,7,Drama,a rude awakening,tt10597900
,-,Katherin Hussein,Katherin Hussein,An older brother uses his imagination to shield his younger sister from their toxic family dynamic.,12,Drama,go far,tt10602324
,-,Sergey Arutynyan,"['Sergey Arutynyan', 'Andrey Rubanov']",-,18,Drama,secret video,tt10623216
,5.3,"['Rosanna Reccia', 'Alberto Vianello']","['Rosanna Reccia', 'Alberto Vianello']",An Italian couple who emigrated to France is facing an unexpected situation.,10,Drama,domani,tt10638598
86,-,Amit Aanand,-,This is the story of a boy who lives in the city and his mother lives in the village.,-,Drama,maa,tt10639080
,-,Meja L. Shoba,Meja L. Shoba,14yr old Tumi searches for manhood in the wrong places. His bad luck quickly changes after running into Pearl.,14,Drama,dear pearl,tt10657514
26,-,Isaiah Stratton,Isaiah Stratton,-,-,Drama,stay,tt10667310
26,-,Isaiah Stratton,Isaiah Stratton,-,-,Drama,stay,tt11177090
47,-,Noël Barlow,-,"Alice, an exemplary employee, is overlooked for a promotion at work in favor of her colleague Elliot. But is everything in Elliot's life as glamorous as it appears? Or does success depend on perspective? Let us see what happens.",-,Drama,picture perfect,tt10712492
,-,David S. Murga,David S. Murga,-,13,Drama,exánimes,tt10725210
,-,Konstantinos Giannakopoulos,-,-,9,Drama,stegna,tt10740140
73,-,Jing Jessie Guo,Jing Jessie Guo,-,-,Drama,love at first sight,tt10741568
79,-,Hai Rihan,Hai Rihan,"When a broken family is caught up with breaking news, teenage angst can mean serious danger.",5,Drama,breaking news,tt10746538
,-,Iago Barrado,Julia Castro,-,-,Drama,cartas a la memoria,tt10749680
,-,Iago Barrado,-,-,-,Drama,madre,tt10749696
,-,Trent Welstead,"['Kyle Mc', 'Laughlin', 'Trent Welstead']","Sam and Colin embark on a mission to end mass shootings, but their tactics feature a rather unconventional approach to resolving the escalating, societal crisis.",39,Drama,a glory revealed,tt10771908
,-,Trico Fullerton,Trico Fullerton,-,-,Drama,midnight brawl,tt10771440
,-,Federico Tamburini,Federico Tamburini,-,-,Drama,other side,tt10782258
100,-,Inbar Horesh,-,"Three sons as three queens portraying their three mothers - reveal the various facets of their lives in a political-comic documentary which exposes the tensions between drag performance and real life. Elias, Aviram and Oz are a trio of Jerusalemite drag- queens who perform together in underground queer parties called ""Jerusalem is Burning"". But as Oz has decided to le... Leer todo",40,Drama,crossing,tt10783148
,-,Humberto Vallejo,Humberto Vallejo,-,21,Drama,mi memoria está llena de gatos,tt10786860
,-,Luciano Chungong,-,-,-,Drama,the glance,tt10792714
,-,"['Garth Mc', 'Carthy']","['Garth Mc', 'Carthy']","A love triangle, involving two brothers, has tragic consequences.",7,Drama,"blink, a tragic tale",tt10796258
,-,Omar Moujaes,Omar Moujaes,"An old woman, LAYLA (70), encounters a hallucination of her dead brother, MARK (18), who persists on annoying her with his fascination with the planet Saturn. He describes the beauty of the planet to her through playful tricks like walking on water, while trying to loosen Layla's conservatism. Disillusioned, Layla plays along, accepting the reality that her brother is... Leer todo",27,Drama,enceladus,tt10801402
,-,"['Alex Gabassi', 'Rafael GrampáManuel Nogueira']",Felipe Braga,-,-,Drama,romeo reboot,tt10804848
38,-,Marc di Domenico,"['Chloe Pangrazzi', 'Marc di Domenico']","Lila, Boris, Simon and Chiara live like all the young French people of their generation. Between lack of perspective and space, they seek to make a living with the small pieces they find.",26,Drama,housewarming,tt10808606
,-,Omar Moujaes,Omar Moujaes,"After AYZEBEL is denied entrance to eleven hospitals, her family finds an elderly home. Her lungs have inflated, and due to her insurance status, she is unable to receive any oxygen. Her parents, ELIAS and MARIAM, conflicted with what the best option is, encounter AMAL, the head nurse at the elderly home, and must convince her to help their daughter. As the story unfo... Leer todo",15,Drama,ayzebel,tt10810616
20,-,Sydney Wattiez,Sydney Wattiez,"At a party, Joanna, a young stripper, meets a rich client, but she is not at the end of her surprises.",19,Drama,joanna,tt10815806
,-,Irina Octavia Andronic,Irina Octavia Andronic,-,-,Drama,"find me, keep me, love me",tt10812654
,-,Ann Britt Pedersen,Ann Britt Pedersen,-,-,Drama,et gammelt piano,tt10825514
25,-,Majid Farhad,-,-,-,Drama,sleepless,tt10828216
73,-,Lauren Tamke,Lauren Tamke,-,34,Drama,haunters,tt10842534
,-,"['Ste Bergin', 'Gabby Ellison', 'Lukas Vitkauskas']","['Ste Bergin', 'Gabby Ellison', 'Lukas Vitkauskas']",-,-,Drama,revolution c,tt10851740
67,-,James D. Meyer,James D. Meyer,Can we see behind the homeless face to have compassion for the person who finds themselves living on the street?,11,Drama,diamond in the rough,tt10871390
-,6.1,Robert Aquino,Robert Aquino,"Kevin, a recently single twenty-something living in Brooklyn, spends his days and nights drowning out his thoughts with booze and sex. He cruises through the neon-drenched nights looking for stimulation and closure, only to find that everything reminds him of his previous failed relationship, one he can't shake due to his inability to understand how it all came crashi... Leer todo",20,Drama,catharsis,tt10886542
,-,Saskia Sá,Saskia Sá,-,-,Drama,exílio,tt10889398
,-,Cody Andrew Whealy,Cody Andrew Whealy,"A low-income man is just trying to enjoy his day off on an epic winter snowy day, but then his boss calls. What unfolds is the worst morning ever.",10,Drama,syringa,tt10893612
83,-,"['James D. Meyer', 'Sara Meyer']","['Ted Cox', 'James D. Meyer', 'Ivana Simova']",-,42,Drama,the lost sons,tt10899082
,-,Ian Walker Hendry,"['Ian Walker Hendry', 'Michael Nimmo']",A tourist takes an audio guide tour of the iconic city of Carcosa.,6,Drama,carcosa,tt10901906
,-,Richard Greenwood Jr.,Richard Greenwood Jr.Collin Watts,Milo is forced to discover the truth of his betrayal in this twisted Groundhog Day scenario.,8,Drama,engrossed,tt10918192
,-,Fernanda Sales Rocha,Fernanda Sales Rocha,"In an upper-class gated community, a boy was violently attacked by the dog of a couple of residents. Therefore, his parents discuss the need to apprehend or sacrifice the animal.",15,Drama,mancha de sangue no porcelanato,tt10915188
,-,Mila Prates,Mila Prates,-,-,Drama,o voo da borboleta,tt10916474
,-,Geovany Hercules,Geovany Hercules,"Eduardo is a film student who undergoes internal changes and in the interim life and death interfere with his plans with his girlfriend, Ana. He is then plagued by his memories.",15,Drama,fora de quadro,tt10918722
,-,Ximin Yu,Ximin Yu,-,-,Drama,a dog day night,tt10919238
,-,Florin Calin,-,-,25,Drama,evenimentul zilei,tt10921374
,-,Daniel SanzÁlvaro Sarró,Hugo LópezÁlvaro Sarró,-,20,Drama,renacimiento,tt10924280
95,-,Colin Rivera,Allison Hawkins,Christina finds out that her boyfriend is seeing another woman and decides to confront him about it.,-,Drama,the artist,tt10930566
,-,Luca Rovello,"['Julie Besnier', 'Ethan Boury', 'Samuel Helfrik']",-,15,Drama,"c'est rien, je suis tombée",tt10930668
,-,Gabriel Anthony Herndon,Gabriel Anthony Herndon,"On the edge of a mental collapse, an employee struggles to get a raise for her medication.",-,Drama,neurotic,tt10930982
,-,Conrad Mericoffer,Conrad Mericoffer,"Victor Rebengiuc is an unknown actor from Bucharest. He is called to audition for a ""miracle lotion"" commercial. A satire about the actors' problems in Romania.",12,Drama,casting call,tt10935440
,-,José Negrete,José Negrete,-,-,Drama,mensajes de antonio,tt10936994
,-,Valeria Rios Castro,Valeria Rios Castro,-,-,Drama,punto de partida,tt10937946
96,-,Inbar Horesh,Inbar Horesh,"Inbar takes a taxi from Jaffa to Tel Aviv central bus station. Everyday conversation with the driver raises many questions, some of which were hidden beneath the surface.",5,Drama,taxi,tt10954270
,-,Gabriel Savignac,-,-Louise loves her son and will do anything to protect him until tension between him and an older work colleague threatens their relationship.,10,Drama,ma lionne,tt10953890
,-,Wislan Esmeraldo,Wislan Esmeraldo,-,22,Drama,para minha mãe,tt10952686
,-,"['Gabriel Ariza', 'Carlos Marin Fernandez']","['Noemí Guerra', 'Elisa Vicedo']",-,-,Drama,osculum mortis,tt10965338
,-,Finian Robbins,Finian Robbins,Two young men from a small town in the Irish Midlands agree to meet at the local Railway station in order to take a train to a better place.,7,Drama,railway,tt10967828
32,-,Brian Lawes,Brian Lawes,"After giving up on his family, an estranged son seeks to reconnect with his father and brother.",26,Drama,home again,tt10978592
,-,Ashutosh Jha,Ashutosh Jha,-,-,Drama,dushchakra: vicious circle,tt10993578
-,-,Fortunato Valente,"['Marco Ballarin', 'Fortunato Valente']","Andrea is in love of a girl Mia, met at the party, they hang out together till Mia feel oppressed.",12,Drama,mia,tt11006644
-,-,Fortunato Valente,"['Marco Ballarin', 'Fortunato Valente']","Andrea is in love of a girl Mia, met at the party, they hang out together till Mia feel oppressed.",12,Drama,mia,tt10540298
,-,Stephen Portman,-,-,3,Drama,bon-zo,tt11005932
,-,Tatyana Dogileva,Tatyana Dogileva,-,-,Drama,horizont,tt11011038
,-,Daniel Stilst,-,-,-,Drama,infidèle,tt11022168
78,-,Pratik Hamand,-,"Days in the life of a happy-go-lucky youth who strives to fight a haunting, unpleasant memory.",24,Drama,five days,tt11024208
,-,Danni He Ault,Danni He Ault,"A middle aged Chinese business man Mr Zhang decides to come to Australia to visit his recently graduated daughter Annie. Is he ready to know his daughter is in a relationship with an Australian man, Michael? On a dinner table, Annie's secret is no longer hidden. And, as Annie had predicted, Mr Zhang couldn't possibly accept Michael - someone who isn't the traditional ... Leer todo",11,Drama,mr zhang comes to australia,tt11044150
,-,Patrik Krivanek,Patrik Krivanek,-,-,Drama,maminko,tt11048396
,-,Jonathan van Tulleken,-,-,2,Drama,date #1: heart,tt11051696
78,-,Mário J.R. Matos,Mário J.R. Matos,Never take things as they are - all can change in a moments' notice.,3,Drama,forgotten,tt11053252
