puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
33,6.5,Doug Ellin,"['Doug Ellin', 'Rob Weiss']",-,104,Comedia,entourage,tt1674771
62,6.3,Peter Greenaway,Peter Greenaway,-,105,Comedia,eisenstein in guanajuato,tt1702429
-,6.2,Manolo Celi,"['Manolo Celi', 'Andres De Oliveira', 'Maxx Maulion']","Tony, a Latin dance instructor with high cholesterol and an even higher belief in his own sex appeal, is a big fish in the small pond of his elderly dancing students. But when his family's dance studio is in danger of falling into the hands of his arch enemy, the cocky religious zealot Diego, he's got to compete against the big boys in high-stakes competition. To do t... Leer todo",85,Comedia,tony tango,tt1720280
,6.9,Owen Drake,"['Jonathan Alexander', 'Noah Brand', 'Owen Drake']",Rachel helped John set-up Claudio against Hayley.,-,Comedia,messina high,tt1720161
33,6.3,Robert Cohen,Robert Cohen,"What does it actually mean to be Canadian? This humorous documentary, featuring interviews with a who's-who of famous media related Canadians, hopes to find the answer.",90,Comedia,being canadian,tt1723659
20,6.0,Terry Jones,"['Terry Jones', 'Gavin Scott', 'Douglas Adams']",-,85,Comedia,absolutely anything,tt1727770
44,6.3,Christopher Landon,"['Carrie Lee Wilson', 'Emi Mochizuki', 'Christopher Landon']",-,93,Comedia,scouts guide to the zombie apocalypse,tt1727776
26,5.4,Kyle Newman,John D'Arco,-,96,Comedia,barely lethal,tt1731701
-,6.7,Petr Zelenka,Petr Zelenka,"Sir ""P"" a 90 year old gray parrot, formerly living with Edouard Daladier, the French prime minister responsible for signing the Munich Treaty, comes to Prague to give his ""account"" of the past events. But can he do it, being just a bird? In a series of weird events sir is kidnapped by a Czech journalist undergoing his midlife crisis. The guy has him publicly say some ... Leer todo",105,Comedia,ztraceni v mnichove,tt1734579
64,4.4,Sean Patrick O'Reilly,Sean Patrick O'Reilly,"Joe Beck has lost the love of his life thanks to a Pixie's Curse and he now needs to figure out how to get his girl back, learn more about the mysterious Pixies and undo a bad deed he did long ago.",78,Comedia,pixies,tt1735462
,7.6,Nicolas Bazz,"['Nicolas Bazz', 'Yann Bazz']","Ejected 20,000 years away from their civilization by a black hole, 3 scientists, a pshychiatrist, and a mechanic, decide to explore the universe rather than go back to earth.",131,Comedia,le grand tout,tt1754331
6,5.7,Ezna Sands,Ezna Sands,From the northern ice comes a gentler kind of hero.,81,Comedia,chloe & theo,tt1754736
78,7.0,Dan Fogelman,Dan Fogelman,-,106,Comedia,danny collins,tt1772288
71,4.5,"['Alejandro Itkin', 'Hunter Carson']",Alejandro Itkin,"Amy, an attractive single woman, confuses love with money and becomes victim of the materialism of South Beach, Miami. Her life reaches a point of no return and soon discovers that in South Beach, not everything is as good as it looks.",87,Comedia,single in south beach,tt1773687
0,5.9,Robbie Pickering,Oren Uziel,-,92,Comedia,freaks of nature,tt1817771
-,7.5,Dito Tsintsadze,Dito Tsintsadze,"Giorgi, a Georgian unemployed actor and tragic looser is suddenly confronted with the arrival of his 15-year old daughter Tina whom he hasn't seen for 10 years. Together with his black lover-to-rent room mate Ngudu and the wooden-legged soap opera actress Mia he desperately tries to show Tina a fake life of a rich man who's got everything, including a big car and a vi... Leer todo",93,Comedia,god of happiness,tt1817294
38,6.3,Melanie Shaw,Melanie Shaw,"RUNNING WILD is a comedy/romance/western/road movie/coming of age story about LIZA (Zoe Worth) and ELI (Alden Ehrenreich), childhood friends with a disastrously dependent, sexual tension laden relationship. Back from their first winter break home from college, Liza and Eli run away together and embark on a road trip that doesn't really leave LA or go much of anywhere.... Leer todo",84,Comedia,running wild,tt1822396
75,6.5,Julian Jarrold,"['Trevor De Silva', 'Kevin Hood']",-,97,Comedia,a royal night out,tt1837562
60,6.0,Jason Moore,Paula Pell,-,118,Comedia,sisters,tt1850457
-,5.5,John Wesley Norton,John Wesley Norton,"Sometimes life isn't all it's cracked up to be. Doctor Spine, a flatulent, mild mannered chiropractor, or a bone-popping madman? When his brain is split into three separate personalities by a meddling head shrink, it's a race against time to piece his fractured mind back together before he destroys everyone around him. First he'll crack you, then he'll whack you. The ... Leer todo",102,Comedia,doctor spine,tt1865349
20,2.7,Tom Six,Tom Six,-,102,Comedia,the human centipede iii (final sequence),tt1883367
-,7.8,Joe Grisaffi,Paxton Gilmore,"Lars Hyde is depressed. He's lost his best friend, he's being bullied at school, his parents are divorcing... He is ready to give up. It takes a group of misfits to show him what real friendship is. Follow Lars as he tries to find his place in this dark, funny and ultimately uplifting teen coming of age tale.",100,Comedia,lars the emo kid,tt1884338
61,4.0,Peter Coggan,"['Peter Coggan', 'Paul Lee']",Four young adults get into trouble in the woods by pulling pranks until they realize they are putting an alien creature at risk with all of the attention they bring.,98,Comedia,fishing naked,tt1887746
-,6.5,Alexander Baack,Alexander Baack,A group of 40-somethings in Hollywood juggle their frustration with the movie business and upheaval in their personal lives. They also burst into song.,88,Comedia,hollywood musical!,tt1918855
,6.2,Claude Lelouch,"['Claude Lelouch', 'Valérie Perrin']","French famous film score composer goes to India to compose the score for an Indian adaptation of Romeo and Juliet. There he meets the wife of the French ambassador to India, and a complicated relationship ensues.",115,Comedia,un + une,tt1918911
-,4.2,Wes Hurley,"['Wes Hurley', 'Marc Kenison']","Can Seattle's gender-blending celebrity find love in The Emerald City? Join Waxie Moon in an epic journey (spanning decades) as she learns the value of friendship, family and fashion",88,Comedia,waxie moon in fallen jewel,tt1925539
,6.9,João Leitão,"['Nuria Leon Bernardo', 'João Leitão']",Follows Portugal's first fascist superhero: the ultra patriotic Captain Falcon!,106,Comedia,capitão falcão,tt1941478
36,4.6,Nick Weiss,"['Anthony Weiss', 'Nick Weiss']",John and Elissa's perfect destination wedding is derailed when their college friends get drunk on tequila.,81,Comedia,drunk wedding,tt1950135
75,6.7,Peter Sohn,"['Bob Peterson', 'Peter Sohn', 'Erik Benson']",-,93,Comedia,the good dinosaur,tt1979388
,3.7,"['Lesley Hammond', 'Jenny Walsh']","['Lesley Hammond', 'Jenny Walsh']","An Australian zoologist's quest to save her struggling zoo by traveling to China to find the Internet sensation, the sneezing baby panda.",90,Comedia,sneezing baby panda: the movie,tt1986164
,8.2,Ralph Clemente,R.P. Simms,"Craig Lideman--Lidy to his friends--is a blue-collar worker who has fallen on hard times. After a chance meeting with Miss Sal, a successful Drag Performer, exposes him to a new career opportunity, he undertakes a strange journey of becoming a Marlene Dietrich Impersonator. Soon his red-neck macho view of the world is challenged, and as he learns to accept others, tho... Leer todo",-,Comedia,my fair lidy,tt1995374
,8.8,Milton Chassman,Milton Chassman,-,91,Comedia,how to grow your own,tt1998240
35,4.0,John Johnson,"['John Johnson', 'Edward D. Wood Jr.']","Plan 9 is the story of Nilbog, a small town with a big story. The beginning of an invasion! These aliens have a different plan for the inhabitants of Earth. To resurrect their dead as their own army set with but one goal: to wipe out all mankind! This night will decide the fates of all who walk the planet and thought they were the top of the food chain.",103,Comedia,plan 9,tt2014319
54,5.4,Anna Mastro,Paul Shoulberg,A ticket-taker at the local cinema believes he is the son of God. He has agreed to decide the eternal fate of everyone he comes in to contact with.,94,Comedia,walter,tt2016335
,7.0,Darrett Sanders,Bill Robens,"It's 1947, and hard-boiled private investigator Charlie Nickels' client is murdered and her priceless diamond stolen. The investigation forces him to do the one thing he vowed never to do again: trust a dame.",100,Comedia,"kill me, deadly",tt2022441
25,3.9,Michael Peterson,Michael Peterson,"A giant alien mosquito-type insect is drawn to earth from the CO2 pollution in search of blood. Del, a government agent, loses loved ones to the creature and is on a personal vendetta while the Dr. Kempler is captivated by it and attempts to help the creature cleanse the earth.",101,Comedia,insectula!,tt2043887
-,4.8,Fergus March,"['Alan Freestone', 'Fergus March', 'James Wren']","Two very different groups arrive at the same building on the same night, both after the same hoard of ancient treasure buried deep within a vast, abandoned Victorian bathhouse. One is a group of professional cat burglars: hardened, experienced, and on one last mission before retirement. The other group is a not-so-professional bunch of unemployed misfit youngsters on ... Leer todo",90,Comedia,the trap,tt2048905
,7.9,Mathew Fisher,Mathew Fisher,"DJ Stan DA Man is a washed up, once was rock star DJ. In his day he was playing all the big clubs living the life of a superstar now he's gotten older and the competition is younger and stronger, he struggles to survive in a business as crazy as the wedding business with his crew of misfit co-workers.",95,Comedia,dj stan da man,tt2051852
-,3.7,James Shanks,"['Neil Craske', 'James Shanks']",A stag do in Dartmoor goes horribly wrong when the guys discover they are not alone.,94,Comedia,stag hunt,tt2066070
,-,Stephen Les,Stephen Les,"Two former lovers--a 50-year-old man who lives in a run-down mobile home, and a 29-year-old housewife beleaguered by her middle-class Shangri-La--reunite after ten years apart. Both try desperately to change their present lives for the better by revisiting their past relationship and its enormous impact on them.",-,Comedia,lost to love,tt2066915
,8.5,Paolo Frassanito,Paolo Frassanito,"In the Fall of 2006, Giorgio Frilli abandons Italy, in his mind run by the leftists and Berlusconi haters, to relocate to New York, where, he thinks, people love their president Bush.",87,Comedia,giorgio bush and the b-people,tt2069839
,8.8,Martin Rogers,Martin Rogers,"Dave has the American Dream and hates it. His eccentric friends, quite happy with their bizarre way of life, struggle to pull Dave out of his depressed darkness!",93,Comedia,my favorite movie,tt2069861
-,6.6,William Clift,William Clift,"Old Charlotte Holler is about to lose everything, especially her mind.",95,Comedia,hush up sweet charlotte,tt2071477
17,3.7,Maeve Murphy,Maeve Murphy,A 'Bonnie and Clyde'-inspired contemporary comedy-drama.,75,Comedia,taking stock,tt2073091
