puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,7.6,"['Jon S', 'L Strauss']","['Conor Mc', 'Guire Jon', 'S L Strauss']",A man's whole world is thrown upside down when the love of his life mysteriously disappears.,-,Comedia,y tu toaster también,tt0443703
51,-,Neal Hartman,"['Samir Mehta', 'Aldo F Saavedra']",-,-,Comedia,the ticket,tt0444699
,8.7,Jonathan Avigdori,Jonathan Avigdori,"A story about a dysfunctional Jewish family in Brooklyn. Shula and David have two sons: Nick, an alcoholic, marriage consultant who's watching his own marriage collapse and Ben, (in the closet) who's having problems with his transvestite partner, Jasmine. Not aware of Ben's sexuality, the parents decide to fix him up with a nice Jewish girl on Passover night. The supp... Leer todo",-,Comedia,jew tales,tt0443554
,7.7,Murray Triplett,Murray Triplett,"""Mr. Squeegee"" demonstrates his window-washing bravado while spouting off half-baked theories of the universe. When he spots a bizarre calamity on the other side of the glass, he tells his Grandma he'll have to call back later. What's this strange ticking box, and how did it do what it did? More importantly, what will happen if he fiddles with a few of these buttons?",-,Comedia,the big nothing,tt0445933
,7.7,Olaf Saumer,Olaf Saumer,A lonesome boy finds his love at Christmas eve in a video-shop...,-,Comedia,stille wasser,tt0444696
-,7.7,Keith Bearden,"['Joel Haskard', 'Keith Bearden']",Two geeky teenage boys follow the story of a superhero who doesn't really do much.,-,Comedia,the raftman's razor,tt0443616
33,-,Brett Kelly,['Ty De Martino'],-,-,Comedia,on paper,tt0444679
,-,"['Jesse Alba', 'Mathew Klickstein']","['Jesse Alba', 'Matty Carvajal', 'Fabian Castillo']",The world-famous Kids of Widney High --a group of young adults with developmental disabilities in a unique rock band-- improvise a series of fascinating and hilarious vignettes over a two-hour dinner at a posh Beverly Hills restaurant. Topics of conversation run the gamut between earthquakes and eyebrow fetishes.,-,Comedia,dinner time,tt0443482
45,5.4,Conor Dooley,"['Matthew Boyd', 'Conor Dooley']","At the height of summer, a young man is visited by the mammoth. Bringing with it another ice age, the mammoth haunts the man throughout his life, despite the man's many attempts to leave it behind.",-,Comedia,mammoth,tt0444661
,5.1,Konrad Sattler,Karen Foxdal,"Stella is a very romantic person. She fancies big love with the perfect Prince. Stella has been going out with her Prince Lucas for almost four years. But Lucas screwed up big time - Stellas world is shattered: Aren't there true Princes anymore? A horoscope promises an encounter with the real Prince. When Stella actually runs into the Danish Crown Prince, she takes he... Leer todo",-,Comedia,princes(s),tt0444680
,6.4,Didier Bénureau,"['Didier B', 'Anne Gavard']","Hesitant to have his cat neutered, Rémi inquires about the possibility of a sex life without testicles. A man in search of his sexual identity.",-,Comedia,les couilles de mon chat,tt0446975
,5.9,Bryan Boyce,Bryan Boyce,"Footage of Vice President Cheney speaking at the Republican Convention is manipulated to depict him speaking the dialogue of Tony Montana from ""Scarface"".",-,Comedia,america's biggest dick,tt0443430
83,7.2,Nathan Hope,Nathan Hope,"A big hearted dark comedy about friendship, love, honor, betrayal, awkward hugs between men, drug abuse, and gun control.",-,Comedia,lucky,tt0443576
38,6.5,Kyle Gilman,Kyle Gilman,"Jennie lives in San Diego. Steve lives in New York. They wake up in bed together after a night of heavy drinking and attempt to figure out where they are, how they got there, and what it is that drew them together.",-,Comedia,two night stand,tt0446058
,6.6,Stephen Sprinkles,"['Chris Garcia', 'Jason Schachat', 'Stephen Sprinkles']",A lab worker with no luck in love accidently drinks a secret formula that makes him literally magnetic to women.,-,Comedia,the chick magnet,tt0445942
,7.8,Chris Spano,['Roze Chris Spano'],"A struggling actor, Damon Stoddard, owes $12,000 in back child support and alimony. In order to get the money, he and his out of work female impersonating brother, Lady Regina, come up with a scheme to rob the hottest drag club in town.",-,Comedia,life's a drag,tt0446000
,-,Hugo Moss,Hugo Moss,"He needs to pay the rent, she wants her portrait painted. He needs peace and quiet, she's dying for a chat. He's trying to concentrate, and she's bored to tears. But there's one thing they have in common: both bitterly regret having started...The Portrait.",-,Comedia,o retrato do artista,tt0446586
,-,Jake Maymudes,Jake Maymudes,After unknowingly purchasing a winning lotto ticket Riley Sullivan gets caught between Kismet and Windfall on a desolate coastal road. His struggles to survive only lead to despair and solitude. Pushed to his breaking point his only means of escape is the fate of another.,-,Comedia,coastal,tt0447901
,7.4,Ford Austin,Ford Austin,"When an E.T. attempts to return to his home planet, he is cornered by a sexy bounty hunter from space and her sidekick who try to bring him in and collect the bounty on his head. The alien is forced to fight for his life in a battle that kicks off an intergalactic war.",-,Comedia,cerebral print: end game,tt0447889
,7.9,['Abdul Stone Jackson'],['Abdul Stone Jackson'],-,-,Comedia,double-o-zero,tt0447933
53,-,['Tony Cane Honeysett'],['Tony Cane Honeysett'],-,-,Comedia,first date,tt0449019
,7.6,Andrew Waller,Andrew Waller,"Bradley Miller gets a final chance for excitement in his otherwise boring high school career when Stefanie, the hottest girl in school, auctions herself off as a date to the Prom. He wins the bidding by promising her the pink Ralph Lauren dress Gwyneth Paltrow wore to the Oscars. But what Brad didn't count on was the dress's $10,000 price tag or that Stefanie's parent... Leer todo",-,Comedia,candy paint,tt0449574
,3.9,Petter Jakobsen,Petter Jakobsen,-,-,Comedia,"timene som har gått, deler jeg med deg",tt0449659
,6.5,['Steven D Iorio'],['Steven D Iorio'],"At the end of the day, both Brad and Stephan come home to find themselves stuck in the same conversation they have had over and over again...Christian women. Although Stephan is a successful writer, and Brad is an emerging painter, they still have not mastered the art of Christian girls. They enter this dating discussion through a series of flashbacks, often exaggerat... Leer todo",-,Comedia,lame,tt0446727
,-,Gregg Brown,Gregg Brown,-,-,Comedia,the evolution of face tv!,tt0449014
,-,"['Kurt Burk', 'Byron Dumbrill']",Alan Aymie,-,-,Comedia,the passion of the couch,tt0449085
,-,Nora Garcia,Nora Garcia,-,-,Comedia,lust and other canker sores,tt0448025
,8.9,Matthew Manson,Matthew Manson,"Lindsey's father, George, has a secret. He's always down in the basement, putting on makeup and listening to old records. Lindsey has suspicions. But when Lindsey's teacher threatens to fail him, George must overcome the tragic secret of his past. He is made to face his destiny: to wear the spandex and lipstick he vowed to leave behind, and teach his son what it takes... Leer todo",-,Comedia,spandex: a father's tale,tt0450325
67,7.1,"['Lisa Chang', 'Newton Thomas Sigel']","['Lisa Chang', 'Newton Thomas', 'Sigel Alison Smith']","A bittersweet tale of Alice, her vagina and the infinite nature of the tundra.",-,Comedia,the big empty,tt0448997
0,7.8,Richard Roll,"['Julie Piatt', 'Richard Roll']",-,-,Comedia,down dog,tt0447934
42,8.4,Scott Schofield,Jenelle Riley,-,-,Comedia,the swap,tt0450328
,-,Dan Ryder,Dan Ryder,"The unique falsity and hypocrisy that most relationships in the world of advertising are based on is comically explored. A love triangle this isn't. Account Service vs. Client vs. Creative. Who will prevail? It all starts with Ericka Behnke, account executive and Robert Estay, creative director in a very competitive, yet very deviant game of password. The results set ... Leer todo",-,Comedia,chinese menu,tt0451013
25,8.3,['Corey Giann Antonio'],['Corey Giann Antonio'],"Frank, a 70-year-old golfer and avid baseball fan, suffers a heart attack on the golf course. He's hospitalized, giving his family an opportunity to say goodbye. His condition worsens and Frank succumbs to his ailment. The family honors Frank's dying request by gathering for a large feast and spreading his ashes on his favorite golf course. Ash Wednesday is a touching... Leer todo",-,Comedia,ash wednesday,tt0450242
,9.7,Luis Reneo,"['Teresa Reneo', 'Mamblona Luis Reneo']",Norbert looses all of his patients to a new drug that makes therapy obsolete. He is determined to prove this drug is a fraud even if it means testing it on himself. He loves it.,-,Comedia,excitine complex,tt0450264
,6.7,Nathan Hill,Nathan Hill,"Follows the adventures of Randall, a pick-up artist, who on this particular night gets more than he bargained for when he meets a sexy blonde at a nightclub.",-,Comedia,the upsell,tt0449664
25,-,Elizabeth Szekeresh,Elizabeth Szekeresh,-,-,Comedia,it's a pleasure,tt0449041
,6.8,['John E Hudgens'],"['Lowell Cunningham', 'John E', 'Hudgens Denny Humbard']","A parody of the NBC hit reality show The Apprentice, set in the Star Wars universe. Emperor Palpatine needs a new apprentice to further his goals of galactic domination, and has turned to reality television to fill the post. The final contestants are Count Dooku, Jar Jar Binks, Darth Maul, and Darth Vader... Who will be the new SITH APPRENTICE?",-,Comedia,sith apprentice,tt0449097
,-,"['Michael Bartolotta', 'Stephen Lindsay']","['Michael Bartolotta', 'Stephen Lindsay']","The comic story of Night Train, a Super Hero trying to come to terms with the diminishment of his powers. To help his transition into a ""normal"" life, he attends a support group called S.A.F.E.: SuperBeings Advocating Freedom of Expression.",-,Comedia,inter-galactic superbeings in: being super,tt0449480
,-,Bryan Enk,Art Wallace,"A mock documentary about Ken Sipillary, the world's greatest motivational speaker, and the various lost souls who attend his rough-and-tumble self-help seminar.",-,Comedia,"ken sipillary: faith, hope & love",tt0449051
,7.1,Fabio Simonelli,Chiara Bellini,"Viola, an overweight 35-year-old beautiful woman, works in her husband's clothing boutique as sales assistant. Her everyday life is pivoted on a monotonous routine spent between her job and her household life. No one around her seems to ever notice her presence, or rather they only do so as regards her size: the sour colleague in the boutique where she works, her husb... Leer todo",-,Comedia,viola fondente,tt0448941
,8.7,Niki Drozdowski,Niki Drozdowski,"Wilfried Neuss has been on the quest for the perfect sound of Robert Schumann's ""Dreaming"" since his childhood. But when he finally finds the ultimate hifi-system, a tinnitus destroys his hopes and drives him towards insanity.",-,Comedia,wilfried neuss - eine sinfonie in fünf sätzen,tt0451274
21,7.5,['Joseph R Hunt'],['Joseph R Hunt'],"'Thirst' is a dry comedy about addiction in the family. Patrick, a young man in his twenties lives at home with his aging Mother and vague recollections of his Father. Patrick's Father's death by drowning, when Patrick was quite young, is a taboo subject that is not discussed but weighs on Patrick heavily. After a night out on the town with Patrick, Stan, Patrick's be... Leer todo",-,Comedia,thirst,tt0451228
,8.1,Michelle Kramer,"['Michelle Kramer', 'Jeff Pickett']","Megan comes home to join her Jewish family for Shabbat dinner with an important announcement: she's a lesbian and she's engaged to her girlfriend, Christina. But her well-intentioned family has already planned a celebration for her; they think she's engaged to her best friend, Markus. As Megan puts off breaking the news to her family, things quickly spiral out of cont... Leer todo",-,Comedia,such great joy,tt0451217
,-,['Todd G Bieber'],['Todd G Bieber'],"Harold, an upper class fly fisherman, forces Jimmy, a beer drinking good ole boy, out of a prime fishing hole. When the waters turn rough, Harold's only hope for survival is calling for help from the man he just tried to have arrested.",-,Comedia,neck deep,tt0449076
,6.9,Ruckus Skye,"['Lane Skye', 'Ruckus Skye']","Aaron returns to his hometown to find his ailing Aunt Enid only has a few days left. His problems escalate when the town busybody spreads the word that Enid will take prayers straight to God for anyone who asks. As the house fills with people anxious for Enid's service, Aaron is torn between controlling the situation and dealing with the loss of his Aunt. In this char... Leer todo",-,Comedia,prayers from pelham,tt0451165
,8.0,Maya Miller,Maya Miller,"Thirty year old Dave has a coffee slinging job and no attainable life goals. What he does have is a rich imagination and a love for Neve Campbell. So, he does what any normal guy would do - he cuts out a picture of her head, puts it on a stick, and starts dating Neve Campbell.",-,Comedia,dating,tt0449896
,9.4,['Adam B Stein'],Martin Yu,-,-,Comedia,my feral lady,tt0451136
,7.0,"['Robert Cochrane', 'Robert David Cochrane']","['Robert Cochrane', 'Robert David', 'Cochrane Stephen King']",A down-on-her-luck chambermaid in a ramshackle Carson City hotel gets a quarter for a tip. What she doesn't realize is it's a 'Luckey' Quarter.,-,Comedia,luckey quarter,tt0449063
,6.1,Luke Rivett,Brett Walkow,"From Rocky III to Muhammad Ali, From Mr. T to one badass bumble bee, this 'no holds barred' confrontation is going to be one for the books. Join Fight Night commentators Gene Harmininen and Big John Luquaxious as they take you blow by blow through a boxing match like you've never seen before. Over the past 3 years, our fighters have definitely had some historical bout... Leer todo",-,Comedia,fight night,tt0451056
,8.9,"['Alexander Br', 'Antonio Tublen']","['Alexander Br', 'Antonio Tublen']","Havanna is a bizarre romantic/comedy/drama about Henrik who is send on the Internet, by his best friend, to find a girlfriend. Henrik begins to chat reluctantly with the instruction that the one who lie the most is most successful. Soon he is mixed in a spin of lies that suddenly becomes seriously, when Anna after there first date wants to meet his parents. Henrik hir... Leer todo",-,Comedia,havanna,tt0449973
,7.5,Bo Mehrad,['Dan Mc Cormick'],-,-,Comedia,ping pong love,tt0450311
,-,Jesse Graham,Jesse Graham,"An empty apartment open for viewing. A Young Woman saunters through, giving it a bored inspection. The Real Estate Broker leads in another viewer, a Man in a suit. He leaves the two of them alone to look over the place. And so begins an edgy dance - a careful dialog of advances and retreats, of odd false notes and hesitations. Is the young woman a buyer or really a ho... Leer todo",-,Comedia,nooner,tt0450310
,8.0,['Leanne T Smith'],['Leanne T Smith'],-,-,Comedia,big apple martini,tt0450989
,7.1,Leanna Creel,Melanie Aswell,A popular high school girl asks out another girl to their senior prom just to get the attention she thinks she desires.,-,Comedia,promtroversy,tt0450313
,-,Harris Smith,Harris Smith,"A young woman on New York's Lower East Side becomes disenchanted with life and refuses to leave her home. Soon enough, boredom sets in...",-,Comedia,you can't see me when i hide,tt0450201
,8.3,Jon Ermler,Jon Ermler,"Brooklyn is filled with warehouses, most stockpiling canned soda, car parts and toilet paper... but one in particular is loaded with Comedy! Stop by... you'll see what we mean!",-,Comedia,big bucket head's: the warehouse,tt0450990
,-,Reggie Gaskins,Reggie Gaskins,A young man takes his long time girlfriend to dinner tell her he loves her but he doesn't know how to say the words.,-,Comedia,can i get a pickle?,tt0452172
,7.3,Wayne Blair,Wayne Blair,The Djarn Djarns is the story of a friendship between four young men. The responsibility they feel for their culture and the love of a young boy has for his father.,-,Comedia,the djarn djarns,tt0453651
,-,Craig Michaelson,Craig Michaelson,-,-,Comedia,cash daddy,tt0455922
89,-,Scott Ivers,"['Scott Ivers', 'Andrew Riester']",-,-,Comedia,charlatan,tt0455386
,7.6,Ishai Setton,"['Daniel Schechter', 'Ishai Setton']","The Butcher and the Housewife tells the story of Beverly, an uncherished housewife (Franca Vercelloni), and Pete, a supermarket butcher (Tim Hayes)- two lonely souls looking for love in small town Pennsylvania. Beverly is stuck in a loveless marriage to her vegetarian husband. The only thing she looks forward to each day is going to Ahart's, the local grocery store, w... Leer todo",-,Comedia,the butcher and the housewife,tt0455364
,-,"['James Ashley', 'Craig Michaelson']","['James Ashley', 'Craig Michaelson']",-,-,Comedia,mentos,tt0455626
,-,Ross Williams,Ross Williams,A young man falls out of step with love only to find a new opportunity in his walk through life in a forgotten pair of shoes.,-,Comedia,lucky shoes,tt0455610
,7.7,Tom Green,Tom Green,"A short film Tom Green made for his website about a product that can make light come out of your ear, followed by an argument with his dog.",-,Comedia,light coming out of ear!!!,tt0455598
,9.3,Lawrence Herman,"['Joel Austin', 'Lawrence Herman']","SOULOO and AZZAIR were not their birth names...but the names given to them when initiated into the MOONLIGHT FOUNDATION; a mysterious cult that operates under the guise of full moons and shifting spring tides. Meet NICK and LOU, two offbeat and seemingly unassuming counterparts who are lured into a bizarre community with the promise of hope, enlightenment and a higher... Leer todo",-,Comedia,cult life,tt0455931
,8.3,Matthew Pope,Matthew Pope,"In the tradition of Star Wars geeks everywhere comes Charlie, a super-obsessed fan of the mythical comic book hero Captain Lightning. Like any good uber-fan, Charlie camps out at the local movie theater for months to be first in line for the upcoming Captain Lightning movie, but when things start to go wrong on the day of the film's opening, Charlie finds that even su... Leer todo",-,Comedia,the line starts here,tt0455600
69,6.2,Jordan Blum,"['Jordan Blum', 'Zach Nocera']","A young man is chased by an evil corporation, and learns a valuable lesson about communication breakdown during the climax of an action film.",-,Comedia,climax,tt0455926
,-,Frank Conrad,Frank Conrad,-,-,Comedia,sitzriesen an stehimbissen,tt0455766
,8.7,-,-,Reparto principal,-,Comedia,audition interrupted,tt0455911
,7.5,"['Jean Patrick', 'Benes Allan Mauduit']","['Jean Patrick', 'Benes Allan Mauduit']","A young intern carries out his first night on duty in a psychiatric clinic, with very strict recommendations from the staff.",-,Comedia,patiente 69,tt0453183
,7.5,"['Evan Spiridellis', 'Gregg Spiridellis']","['Evan Spiridellis', 'Gregg Spiridellis']","President Bush outlines his plans for his second term in office to the tune of ""She'll Be Coming 'round the Mountain""",-,Comedia,second term,tt0455744
,8.6,Rick Luellen,"['Rick Luellen', 'Robert Luellen']","An uncle is concerned about his niece not doing the number 2, so he feeds her laxatives with explosive results.",-,Comedia,tales of the shit eater: beginnings,tt0455800
,7.4,Zeina Durra,Zeina Durra,"Soraya is a French/Palestinian living in New York. Soraya and her Boyfriend Yusif are reported to the office of Homeland Securty by the ""super"" of Soraya's building after one of her 7 dogs is hit by a car due to Yusif's carelessness.",-,Comedia,seventh dog,tt0455752
51,8.5,Jonathan Zames,Jonathan Zames,-,-,Comedia,dog eat dog,tt0455437
-,5.4,Marty Lang,Marty Lang,"Lynn is married to Mort, the owner of a hairdryer company ... and the cheapest guy in town. When his miserly ways carry over to Christmas, Lynn decides to see to it that this cheap holiday is his last.",-,Comedia,cheap as hell: a christmas story,tt0455923
,7.1,Blake Gingerich,Blake Gingerich,"Two dudes camp out so they can be the first to see the newest installment of their favorite sci-fi franchise, ""Quantum Master."" But they have no idea that it will be so tough. And hilarious.",-,Comedia,the passion of the nerds,tt0455675
,8.1,Alvaro Ron,Alvaro Ron,-,-,Comedia,the yawn jar,tt0455873
,6.9,Chris Luccy,Chris Luccy,"A mockumentary of the MPAA anti-piracy ads, featuring a man truly hurt by illegal downloading -- a fluffer.",-,Comedia,who makes movies?,tt0455860
,-,Michael Knowles,Michael Knowles,"After waking up together in Room 314, Nick and Stacey at first feel they may have met at the wrong time but come to realize there really is no such thing.",-,Comedia,nick and stacey,tt0455653
,-,Ysé Tran,Ysé Tran,-,-,Comedia,passing shot,tt0456085
,9.2,['Sam Logan Khaleghi'],['Sam Logan Khaleghi'],A short comical satire about a group of librarians that take their job very serious.,-,Comedia,the librarian dialogues,tt0455597
,8.5,['Kris Thom White'],['Kris Thom White'],-,-,Comedia,saturdates,tt0455741
56,6.5,Sharon Colman,Sharon Colman,"Two crows disturb a badger's hibernation. The badger climbs out of its hole once to try to silence the crows. When that doesn't work, fate intervenes and the hill on which are the crow's tree and the badger's lair becomes an underground missile silo. The badger investigates, and events move beyond its control. Is sleep in the offing?",-,Comedia,badgered,tt0455912
,-,Philippe Sfez,Philippe Sfez,-,-,Comedia,majorité,tt0452816
,-,Craig Michaelson,Craig Michaelson,-,-,Comedia,choca cola,tt0455388
,8.0,Alvaro Ron,Alvaro Ron,-,-,Comedia,behind the curtain,tt0455343
,7.0,Jennie Livingston,Jennie Livingston,Musical comedy fantasia about a woman torn between her loving relationship with her homey girlfriend and her ambition to be an edgy artist. Her funny B.D.S.M. dreams and obsession with an edgy poet complicate matters.,-,Comedia,who's the top?,tt0454982
,7.2,"['Peter Alexander', 'Greg Liburd']","['Peter Alexander', 'Greg Liburd']","A well-off white boss rewards an Asian-Canadian employee with a day at the links, unaware that his own forced cultural sensitivity is doing more harm than good. His self-serving, race-based comments are only tolerated because he is in a position of power. However, his cultural correctness is put to the test when he encounters the politically charged situation of a you... Leer todo",-,Comedia,little black caddy,tt0454620
,-,Patrick Ortman,Patrick Ortman,"It's All About The Pizza. Meet Dude, amateur philosopher and pizza delivery professional. Some people think his devotion to his job is a little over the top. But those people probably haven't stopped to think about how important pizza is to western civilization. Luckily for them, Dude has. Along the lines of 'Reno 911' and 'Super Trooopers', this 11 minute 46 second f... Leer todo",-,Comedia,deliverance: by the slice,tt0455427
,-,Jane Nechayevsky,Jane Nechayevsky,"All Marvin wants is to get some sleep...It just so happens, however, that a little mosquito named Zip has other plans -- and they do not include peace and quiet. But Zip means no harm. After all, he is just an ordinary father with a hungry family to answer to. Unfortunately, Marvin just happens to be the main course. And it's dinnertime.",-,Comedia,dinner at marvin's,tt0455432
,-,Matt Godecker,Matt Godecker,"A man is given a second chance when he commits suicide and meets God - who turns out to be Ted, a junior executive in charge of only a small portion of the universe.",-,Comedia,davebob and the carrot of god,tt0455420
,6.6,Jeremy Arth,Jeremy Arth,"Four people, two couples, one problem. Intelligently woven together, Decaf is a comic and clever look at the pitfalls and pratfalls of life and love. Blaine has finally found the love of his life in Kate, but the personality mismatch that creates sparks also creates friction. Meanwhile, Ryan and Caitlin are destined to be together, which is too bad since they are utte... Leer todo",-,Comedia,decaf,tt0455425
,7.9,Kristin Holloway,Kristin Holloway,"Darcy is a quirky, young bride-to-be getting ready on her wedding day. Although her friends and family outwardly support her, each has an objection to the match. Darcy's parents are already planning the annulment, her stoned bridesmaids are amused, the preacher has to be bribed, and it's all driving her sister up a wall. Only her hairdresser considers her love ""brave,... Leer todo",-,Comedia,darcy's off-white wedding,tt0455418
,7.0,Tony Webber,Tony Webber,"A short film which centres around a Dentist (Paul) his wife (Kate) and the Dentist's old school friend (Jack). Paul and Jack never really got on, they used to just tollerate each other. Jack's a womanising estate agent who doesn't have much time for other people, Paul's an upstanding Dentist with a lovely wife; but just how much does Paul know? ""Dentally Does It"" is a... Leer todo",-,Comedia,dentally does it,tt0455428
,5.6,"['James Dastoli', 'Robert Dastoli']","['James Dastoli', 'Robert Dastoli']",Two automatons share a busy workday.,-,Comedia,automated assets,tt0455333
