puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,-,['Luis Carlos Hueck'],['Luis Carlos Hueck'],-,-,Comedia,she is the one,tt10484408
,-,['Tero Peltoniemi'],['Tero Peltoniemi'],"Constrained to his wheelchair, a man lives in a hospital with his loved one. Every night, as she sleeps, he writes her a goodbye letter and sneaks out of their room. He rushes through the hallway toward a mysterious door in the other end, as two nurses chase him.",4,Comedia,hospital break,tt10493072
,8.9,['Irena Skoric'],['Irena Skoric'],"Next to the largest city dump in Zagreb, lies a flea market, where the poor come to sell their goods. This is the final resting place of numerous products of Socialism and Yugoslavia. One of the symbols of that country which was destroyed in war was the Zastava 101, a car built in the Serbian city of Kragujevac.",14,Comedia,demon iz kragujevca,tt10540580
,-,['Forrest Whaley'],['Forrest Whaley'],-,-,Comedia,lego batman: the ridiculous cape,tt10567834
,-,['Vonne Patiag'],-,One man's quest of love to meet Lady Gaga.,7,Comedia,chasing gaga,tt10585036
,-,['Vonne Patiag'],-,"When Bec is accidentally blinded by Linda with a foam sword, she embarks on a quest of revenge to kill Linda and all the characters she embodies within a theatrical production.",5,Comedia,linda must die,tt10585068
,-,['Vonne Patiag'],-,"A man hears weird noises outside, and soon finds his room infected by the image of Julia Morris, leading to a metamorphosis, or rather, a meta-MORRIS-phosis.",3,Comedia,metamorrisphosis,tt10585080
,-,['Andrew Lum'],"['Jeremy Cavner', 'Andrew Lum', 'Chelsea Rustad']","Zamburger, a director, has a record of obtaining blockbuster success, even with unorthodox techniques, pressure from the studios, and despite his overuse of green screen action and cheesy effects.",7,Comedia,the zamburger effect,tt10660468
,-,['Jonathan Wilhelmsson'],['Jonathan Wilhelmsson'],An offbeat documentary about society's unsung heroes: the lampposts.,7,Comedia,a light that never fades,tt10679760
,-,['Jacqueline Wright'],"['Jordan Long', 'Alice Lowe', ""Barunka O'Shaughnessy""]",-,13,Comedia,junglophilia,tt10747312
,-,['Matteo Banfo'],-,-,-,Comedia,the coach,tt10761844
35,-,['Charles J Gibson'],['Charles J Gibson'],-,10,Comedia,blind date,tt10777950
,-,['Rebecca Ghareeb'],['Steve Millikin'],"Confessions of a Catman is one man's stark admission that he lives a double life. He gives an account of how his ""normal"" life conceals his secret and lurid life on the underside of society as a feline impersonator.",6,Comedia,confessions of a catman,tt10783900
,-,['Michael Thordarson'],['Michael Thordarson'],"The sleepover begins with Tausha, Rikki and Molly. Tausha is excited to kick things off by making a list, but when Rikki ask's for the snacks, things seem to go downhill. Things get worse as Michael crashes the sleepover. The girls threaten to beat him up, but Michael has a trick up his jacket. Michael opens up his jacket to reveal a magical substance which can contro... Leer todo",-,Comedia,chocolate malady,tt10794376
26,-,['Bill Baykan'],"['Brian Boland', 'Rob Janas', 'Andy St. Clair']",Brothers Rob and Andy visit their local STD clinic. Follow their descent into a hellish comic nightmare. Warning - this will hurt a little.,10,Comedia,the clinic,tt10804554
78,7.0,['Yang Xiao'],['Yang Xiao'],"Xiao Dabao and Wang Xiaoshuai, two boys, used to be good friends in their childhood, because they were both crazy about Michael Jackson and have both been rejected by the most beautiful girl in school. Once they had grown up, neither of them was rich or living a very comfortable life. After learning about the death of Michael Jackson, they decided to take part in a si... Leer todo",42,Comedia,old boys,tt10811140
,-,-,['Adam Wagner'],-,-,Comedia,adam wagner: stand up,tt10837086
,-,"['Armen R. Pogosyan', 'Tony Suriano']","['Armen R. Pogosyan', 'Tony Suriano']",Two brothers kidnap Santa's Elf and hold him for a ransom.,-,Comedia,how the wrong brothers stole christmas,tt10864580
,-,['Florin Calin'],-,-,-,Comedia,ai multa grija de iubita mea!,tt10908388
,-,['Tom Krueger'],"['Tom Krueger', 'Dirk Powell']",-,36,Comedia,deep on hog mountain,tt10919548
,-,['Sam Wang'],['Sam Wang'],Musical short about a baby albatross reflecting on the indignities of life inside an egg.,-,Comedia,life inside an egg (is so unglamourous),tt10923540
,-,['Krystal Foster'],"['Jeremey Davis', 'Robert Papineau']",-,10,Comedia,a day of hanging out,tt10933522
-,-,['Ferrari Cruz'],['Marqueta Smith'],-,-,Comedia,empire state of mind,tt10963252
,-,['Vit Fic'],['Vit Fic'],Finding Charlie Chaplin's lost film.,12,Comedia,1914,tt11067764
,-,['Jose Infante'],['Jose Infante'],-,-,Comedia,nightmare robbery,tt11115408
,-,['Leigh Gregory'],['Leigh Gregory'],"Episode 1 of 5 introduces the IT department of St. Jude's Hospital. They're overworked and they barely get along but they still manage to put the ""we"" in team when an outside threat looms over their little tech fiefdom. Whether that will be enough to keep their jobs is another story altogether.",5,Comedia,the nerds of st jude's,tt11128470
,-,-,"['Matt Moskovciak', 'Ben Stadler']",-,-,Comedia,offensive coca cola ad,tt11197496
,-,"['Michael Antonucci', 'Andrew Ford', 'Daniel Spenser Levine']","['Michael Antonucci', 'Andrew Ford', 'Daniel Spenser Levine']",-,-,Comedia,behind the screen: willow smith's hair becomes murderous,tt11198760
,-,['Andrew Ford'],['Andrew Ford'],-,-,Comedia,3d burrito: a more interactive way to eat,tt11201434
,6.1,"['Judd Apatow', 'Jordan Rubin']","['Judd Apatow', 'Jordan Rubin']",-,3,Comedia,judd apatow's all-star video part 2,tt11252512
,-,['Vit Fic'],['Vit Fic'],A thin line between having much and having nothing.,6,Comedia,easy go,tt11261778
,-,['Vit Fic'],['Vit Fic'],A big decision can make you argue with yourself.,10,Comedia,two heads,tt11295460
,-,['Alberto Carpintero'],"['Alberto Carpintero', 'Daniel Muriel']",These are the Lubitsch's Rules of Comedy.,3,Comedia,las reglas de lubitsch,tt11304704
,-,['Alessandro Tamburini'],['Alessandro Tamburini'],-,40,Comedia,racconti di pianura,tt11312284
,-,['Alberto Carpintero'],['Alberto Carpintero'],-,1,Comedia,mal trago,tt11331806
,-,['Alexandre Leblanc'],"['Alexandre Leblanc', 'Mathieu Quesnel']","A man suffers from an ""illness"" that makes his life unbearable.",6,Comedia,maudits maux dits,tt11365002
-,-,-,"['Katie Hartman', 'Leah Rudick']",-,-,Comedia,would you rather...,tt11384512
,-,-,"['Katie Hartman', 'Leah Rudick']",-,-,Comedia,mother's day! with skinny bitch jesus meeting,tt11384462
,-,"['Nick Berry', 'James Tyler']","['Leah Rudick', 'Katie Hartman', 'Pat Burtscher']",-,-,Comedia,deal with it bitch,tt11384500
,-,-,"['Katie Hartman', 'Leah Rudick']",-,-,Comedia,april fool's day with skinny bitch jesus meeting,tt11384458
,-,-,"['Katie Hartman', 'Leah Rudick']",-,-,Comedia,women's history month with skinny bitch jesus meeting,tt11384396
,7.8,['Nasreddine Shili'],-,The imam of the mosque in the village of Chak Wak has died. The heads of the village have decided to organize a contest to recruit a new one.,30,Comedia,chak wak,tt11439666
73,8.5,['Amine Chiboub'],['Amine Chiboub'],"Hédi (35), moves into an old apartment where he makes a mysterious discovery that will radically change his life.",16,Comedia,obsession,tt11459610
,-,['Josh Garcia'],['Josh Garcia'],"The month of No-Shave November has just ended, as J-Gar prepares to, and shaves, his No-Shave November beard, with surprising off-screen help from one of his favorite video games.",7,Comedia,shaving my no-shave november beard super smash style,tt11492234
,-,['Josh Garcia'],['Josh Garcia'],"J-Gar tells the story of a time when he accidentally tricked a friend into eating a triple burger from Wendy's, and decides to return the favor by eating the triple burger himself, with help from fellow personalities of his.",7,Comedia,how i paid debt to a friend by eating a triple burger,tt11492400
,-,"['Travis Bradley', 'Skyler Caleb']","['Travis Bradley', 'Skyler Caleb']","A story of post-AVATAR depression, and its effect on a young couple's relationship.",3,Comedia,avatar destroys lives,tt11541188
,-,['Todd Graham'],['Todd Graham'],Foreign bullies cajole a terminally ill German man into trying to kick an American football.,3,Comedia,good grief! cancer boy!,tt11581662
,-,['Marvin Tolentino'],"['Paola Rey', 'Marvin Tolentino']",-,3,Comedia,remedio contra el insomnio,tt11583160
,-,['Yazan Al Assadi'],['Firas Kredly'],-,-,Comedia,"yes, but",tt11591912
,-,['Sylvain Pelissier'],['Sylvain Pelissier'],-,-,Comedia,inspecteur barjon,tt11618138
,-,['Julian Roberts'],['Julian Roberts'],-,-,Comedia,doritos: blind date,tt11714652
,-,['Paola Menichini'],-,Story of a wandering prince who wanders the mountain villages and will find his love.,17,Comedia,fiaba d'inverno,tt11757308
,-,['Cord Montgomery'],['Cord Montgomery'],-,-,Comedia,slasher olympics,tt11771374
,-,['Christian Gridelli'],"['Christian Gridelli', 'Hunter Norris']","A doctor struggles with the idea of his fading wife and all out of options, he takes aid from a door to door elixir salesman. However, the salesman and his results are a little more than the doctor bargained for.",-,Comedia,a sip from a certain fountain,tt11778296
,-,['Devin Millar'],"['Devin Millar', 'Mary Millar']","A little boy's crazy uncle does a jump rope competition with his family, and then the boy starts chasing his sister very rapidly until she learns he doesn't like grass and outruns him.",-,Comedia,cinderella dressed in yella,tt11785276
,-,"['Oankar Chavan', 'Shorya Veer Saagar']",['Dhruv Bhansali'],A couple encounters an obsessed Charlie .,-,Comedia,pyaar me haddi,tt11792748
-,-,['Katey Harrison'],['Katey Harrison'],"A writer is struggling to finish the book he is attempting to write. Then the characters he has created come to life and start tormenting him, but are they real or merely a figment of his imagination, the result of overwork, fatigue and stress?",5,Comedia,writer's block,tt11851820
,-,['Erik Matthews'],['Erik Matthews'],-,-,Comedia,true investigations of the totally spooky,tt11864782
,6.9,['Thomas M.J. Zdanowicz'],['Thomas M.J. Zdanowicz'],-,16,Comedia,"dude, where's my cat?",tt11877326
,-,['Adrien Camus'],-,-,34,Comedia,"basse-cour. si l'on te donne, il faut prendre",tt11963174
,-,['Sterling E. Smith'],['Jason Bromley'],-,4,Comedia,mandalorian chili,tt12032842
,-,['Thomas M.J. Zdanowicz'],['Thomas M.J. Zdanowicz'],"After getting kicked out of community college, T-Dawg sets out to find a job.",-,Comedia,we're firing!,tt12082438
,-,['Thomas M.J. Zdanowicz'],['Thomas M.J. Zdanowicz'],"After six years in High School, T-Dawg falls one credit short of graduating and is forced to attend summer school in order to get his diploma.",-,Comedia,summer skool,tt12082488
,-,['Jesse van Olderen'],['Jesse van Olderen'],-,-,Comedia,super mario bros: the movie - 01,tt12089480
,-,['Jesse van Olderen'],['Jesse van Olderen'],-,-,Comedia,jesse is rijk 2,tt12089898
,-,['David Raynr'],"['Peter Compagno', 'Joseph Forest Riccobono', 'Ty Granderson Jones']","A short, delusional vigilante with a Napoleonic Complex discovers post-Katrina corruption in New Orleans.",30,Comedia,napoleonic,tt1210087
,-,['Jessica Rionero'],-,-,-,Comedia,cheesecake,tt12138634
,-,['Cristian Genovés'],['Cristian Genovés'],-,-,Comedia,teoría de la estupidez,tt12153464
50,-,['Scott Barbella-Landy'],['Scott Barbella-Landy'],-,-,Comedia,the sweet life,tt12193480
,-,['Patrick Aubert'],['Patrick Aubert'],Un homme. Une femme. Un bikini.,3,Comedia,bikini,tt12196568
,6.6,"['Dmitry Ivanov', 'Ilya Maddyson']","['Dmitry Ivanov', 'Ilya Maddyson']",-,36,Comedia,suren i al'bert v gey-stolitse rossii - izhevske,tt12211694
,-,['Ludovic Coutaud'],['Ludovic Coutaud'],The unique and unusual encounter of two lonely souls.,27,Comedia,le destin tragique de bernadette chérie,tt12251024
,-,['Péter Karácsony'],-,-,7,Comedia,uzsgyi!,tt12282374
,-,['Cy Gollnick'],['Cy Gollnick'],-,-,Comedia,neil and bob,tt12325476
,-,['Samuel Domingo'],['Samuel Domingo'],"A young Spanish filmmaker, arriving in Paris from the famous Clermont Ferrand short film festival, feels the need to film. Without filming well, nor speaking French well, he decides to make his homage-parody to auteur cinema.",4,Comedia,comme un drapeau déchu,tt12432574
,-,-,-,Reparto principal,-,Comedia,who's my father in the law?,tt12477404
,7.1,['Nathan Fielder'],['Nathan Fielder'],A mysterious man dares the viewer to contemplate the thinness of his watermelon slice.,1,Comedia,thin watermelon,tt12530716
,6.5,['Tara Von Baron'],['Tara Von Baron'],"Suki Hosukawa and her best friend Abigail are average high school sophomores, but in their minds, they are powerful samurai. They keep the ogres and demons at bay, but are powerless against the sneaky ninjas (the popular girls). Suki decides to make a move against the lead Ninja, Melody, only to have Abigail betray her. This leads the two friends to a confrontation ov... Leer todo",-,Comedia,"the samurai of strongsville, ohio",tt1258783
,-,"['Niclas Lindahl', 'David Nilsson']","['Niclas Lindahl', 'David Nilsson']",The year is 2061 and it is Thorsten Flinck's 100th birthday. This is celebrated with a role-playing game that goes very wrong.,5,Comedia,alla vill vara thorsten,tt12622478
,-,['Vikram Aggarwal'],['Valia Papalampropoulou'],-,-,Comedia,tooty nights,tt12678040
,-,['Nikita Lavretski'],['Nikita Lavretski'],"Alex Komov is a 28 year old mallrat rocking unhip-even-by-2010-standarts scene-style bangs. His dream is to to meet ""the chick in blue"" whom he's been stalking for a while.",30,Comedia,the alex komov show,tt12690770
,-,['Eli Haven'],"['Naomi Cooper-Davis', 'Rebecca Windsor']",-,17,Comedia,temp,tt12715942
,-,['Andy Auld'],['Gregg Blake'],-,-,Comedia,sex robot,tt12797806
,-,-,-,Terry Rivers has Landyn Banx on his show to talk about his new movie Starlet and the Innerworld. Paula Williams also discusses her new cook book Lipstick On A Pig Roast.,5,Comedia,lipstick on a pig roast,tt12799802
,-,['Carlos Pineda'],"['Carlos Pineda', 'José M. Rodríguez Calvo']","A crazy night: that is what Eva and Rafa are looking for when they meet in a bar after having a lot of drinks. However, once in Rafa's house, she leaves all of a sudden, giving no explanation. On the way out she discovers that her wallet, which hides the reason for her sudden departure, has been left inside. It won't be easy to get it back. Eva will have to win the Ga... Leer todo",-,Comedia,todo sobre ti,tt12800158
50,-,"['Kiel Hodgson', 'Conor Murray', 'David Simms']",-,-,10,Comedia,dreams,tt12851870
,-,['Sol Harris'],['Sol Harris'],-,2,Comedia,tramp's big day out,tt12854778
,-,['Tiffany Parker'],['Tiffany Parker'],-,-,Comedia,get sacked,tt12916380
,-,['David Kellogg'],-,-,1,Comedia,gatorade: action figures,tt13038434
,-,['George Moïse'],['George Moïse'],-,-,Comedia,abraham moïse,tt13057028
,-,['Donatello De Pardi'],['Giuseppe Sanalitro'],-,6,Comedia,la scatola di cartone,tt13107500
,-,['Claudio Gallinella'],['Ivan Cotroneo'],-,2,Comedia,henry cotton's,tt13117740
,-,-,-,Reparto principal,7,Comedia,ricky gervais video diary,tt13161466
,-,-,-,Reparto principal,4,Comedia,ricky gervais in new york,tt13161460
,-,['Joe Martinez'],"['Elliot Danziger', 'Johnny Rampage']",-,-,Comedia,cupcake swastika,tt13200850
,-,['Christian Linaban'],['Tessa Villegas'],A man cleans his house into destruction.,-,Comedia,ocd (obsessive compulsive disorder),tt13229500
,-,['Clinton Bonner'],"['Clinton Bonner', 'Scott Bonner']",-,-,Comedia,hemp stevens,tt13275244
60,8.5,['Elisabeth Fies'],['Elisabeth Fies'],"Life imitates art for a prima donna Scream Queen in this retro spoof of 70's slashers, giallo style.",5,Comedia,scream queen,tt1329432
,-,['Ignacio Guarderas Merlo'],-,-,-,Comedia,el andante y su sombra,tt13313616
,-,['Michael Mayer'],['Jonathan Dane'],-,-,Comedia,birth control: breakfast with the wifey,tt1335978
,-,['Wided Ben Lakhdar'],['Wided Ben Lakhdar'],"In everyday life, Lina is a famous singer, living in her dream like a bird who escaped its cage. In reality, she is a cleaning lady and spends her free time in music shops.",5,Comedia,l'oiseau s'évade de sa cage,tt13379780
,-,['Jawad Enejjaz'],['Jawad Enejjaz'],"Modern and alternative tale of the harmful effects of globalisation explored through a man who, weighed down by the weight of his social failures, decides to end his days.",5,Comedia,h2zo,tt13379754
,-,['Jools Vergne'],-,-,-,Comedia,surfragettes,tt13405706
,-,['Bud Roberts'],['Bud Roberts'],Butcher Bation's third adventure takes a spooky turn when Gary The Goth visits on a stormy Halloween Night.,14,Comedia,butcher bation & the night of the living dead,tt13465196
,-,"['Tomas Holmberg', 'Alexander Lindman', 'Daniel Lindman']","['Alexander Lindman', 'Daniel Lindman']",-,-,Comedia,s.w.e.e. wrestling part 1 of 3 karlstad wrestling night,tt13485932
,-,['Rich Wills'],['Rich Wills'],"Celebrated hero Jake the Superior loses his powers after being defeated by his arch-nemesis Paradox. Depressed and in therapy, his life is in shambles. He struggles to rebuild himself in order to face Paradox in a rematch.",-,Comedia,less than super,tt13540156
,-,['Dana Jordan Rothschild'],['Dana Jordan Rothschild'],A 1970s inspired exploitation-era Kung Fu short following a martial artist's journey across the west.,8,Comedia,revenge of the phoenix,tt13581526
,-,['Zachary Guerra'],"['Brian Gaul', 'Zachary Guerra']","Letter Foldin' Joe is the best employee in his dreadful corporate office. Joe has a special gift, and that's to fold letters faster than anyone had ever seen or known before. When Joe arrives to work one day, he discovers he's been replaced by a machine. To save his job and the woman he lusts for, Wendy Sue the office receptionist, Joe battles the machine to a letter ... Leer todo",5,Comedia,the ballad of letter foldin' joe,tt1358135
,7.8,['Saman Yaghmai-Aledavoud'],['Saman Yaghmai-Aledavoud'],"""The Old Car"" is about how a seemingly simple, mundane object can make us travel back in time, reliving our memories as if we had stepped out of a time machine. It is a drama-comedy about Charles, a lonely middle age man, who sees his first owned car parked in the street and eager to relive his memories tries to persuade Alyssa, the twenty-something year-old current o... Leer todo",10,Comedia,the old car,tt1358611
,-,['Manuel Hernandez-Stumpfhauser'],"['Manuel Hernandez-Stumpfhauser', 'Karla Maldonado']",-,-,Comedia,run lolo run,tt13664368
,-,['John David Thornton'],-,A group of creatives are at each other's throats when deciding which direction their show should take.,10,Comedia,previously on fame friends,tt13695428
,-,['Gabrielle Bergamaschi'],-,-,-,Comedia,le clown et l'enfant,tt13705760
,-,['Scott Rivers'],['Scott Rivers'],Mugsey goes back to this old base with the girls included.,4,Comedia,mugsey first base,tt13708112
,-,['Scott Rivers'],['Scott Rivers'],Mugsey discovers condoms and flavours.,2,Comedia,mugsey grant condoms,tt13708024
,-,['Axel Casas'],"['Axel Casas', 'Ronquete']",-,-,Comedia,mimiek & patchinken: paranormal detectivova,tt13723252
,-,['Jesús Pulpón'],"['Eduardo Matres', 'Jesús Pulpón']","A group of experts are treating a new disease known as ""foot and hand syndrome"".",13,Comedia,síndrome de pies y manos,tt13727364
,-,['Ángel MoraledaÁlvaro M. Román'],['José Ángel Labari IlundainÁngel MoraledaÁlvaro M. Román'],-,3,Comedia,azrael,tt13745546
93,-,['Martin Williams'],['Martin Williams'],"Sorbs and Jackie are members of one of the greatest air bands that has never been heard. Jackie, due to pressure from his room mate Burt, starts to see that this air music thing may be going nowhere. The group is ripped apart one day when Sorbs catches Jackie cheating on him, with a real guitar. Sorbs splits up the group and they go their separate ways. Jackie tries t... Leer todo",7,Comedia,air,tt1377110
,7.7,['A.I. Moore'],"['Alex James', 'A.I. Moore']",Viewable at AndyCrumb.com,22,Comedia,andy crumb,tt1377399
,7.8,['Jon Gilbert'],['Jon Gilbert'],-,14,Comedia,toshi,tt1387291
,-,['Donald Meyers'],['Donald Meyers'],"A local filmmaker, Craig Brewer, has achieved success across the nation for his films...this short pokes a little fun at his achievements.",6,Comedia,what's brewin' craig?,tt13910980
,-,['Sverrir Kristjánsson'],['Sverrir Kristjánsson'],-,16,Comedia,reyndu aftur,tt1391853
,8.8,"['Amy R. Boles', 'Kyle D. Wagner']","['Amy R. Boles', 'Kyle D. Wagner']","Chef Nicholas dazzles the patrons of Cafe Luna with his delectable cuisine, but when it comes to professing his love for the waitress Penelope, he can't muster a single word. Bringing his culinary skills to bear on the problem, he plans to tell her he loves her ... with a cake. But flour and sugar won't be enough to win Penelope's heart when a difficult order comes in... Leer todo",23,Comedia,well done,tt1392999
,-,['Paul Del Vecchio'],-,-,4,Comedia,interview with an applicant,tt13985052
,-,['Giuseppe Bucci'],"['Nadia Alese', 'Giuseppe Bucci']",-,15,Comedia,muoio per te,tt14028222
,-,"['Scroobius Pip', 'Aaron Shrimpton']",-,-,2,Comedia,high fidelity spoof (almost),tt14069198
,7.1,['Gianna Sobol'],['Gianna Sobol'],-,17,Comedia,public relations,tt1407071
,-,['John Lange'],"['Enver Gjokaj', 'James Hadgis', 'Brian Henderson']","Previously on Point Dume is a new sci-fi-flavored soap comedy web series told entirely in episode recaps. Catch up with the never - ending hit soap thriller, POINT DUME. ""Behind every locked door - Lies the key - To a door - That is locked.""",3,Comedia,previously on point dume,tt14097070
-,-,['Isaac Brody'],['Isaac Brody'],A couple hosts a break-up party where friends and furniture are raffled between the two of them.,10,Comedia,the raffle,tt1409705
,-,['Erin Gilley'],['Marc Blinder'],San Francisco roommates work out their problems using unfortunate methods of communication. Must innocents ultimately pay the price of their co-existence?,5,Comedia,joiners,tt1412621
74,8.0,['Sheila Curran Dennin'],['Sheila Curran Dennin'],"Tracy, an ""everywoman"" in her early 30's, goes on four blind dates...nightmares. She emerges unscathed, even after ignoring red flag after red flag, and seems to have given up on dating. Free and alone, she stumbles upon a fabulous guy in the park. All is looking good until it's time to say goodbye.",11,Comedia,red flag,tt1413842
,-,['Tomás Sposato'],['Tomás Sposato'],-,7,Comedia,encuentros,tt14197094
,8.0,['William J. Saunders'],['William J. Saunders'],"Foster child, Timmy Bean, lives in the dark and twisted stories of his imagination. A place where the bad guys always win. On a surprising Christmas morning Timmy is pushed to far and must find the strength to become the hero of his own story...and maybe just save the girl.",12,Comedia,dash cunning,tt1424623
,-,['Belen De Leon'],-,-,5,Comedia,happy fourth week of december!,tt14295744
,-,['Jon Karmen'],-,-,-,Comedia,peach cheats on mario,tt14315648
,-,['Luis Ratia'],['Juanjo Mugica'],Absurd comedy in tribute to Monty Phyton for the 40th anniversary of the feature film.,-,Comedia,ponty mython,tt14322742
,-,['Pavel Soukup'],['Pavel Soukup'],-,3,Comedia,zrouti,tt14328572
,-,['Jim Shipley'],['Jim Shipley'],-,1,Comedia,mcchitlins,tt14363694
,-,-,-,Reparto principal,-,Comedia,baby box,tt14395258
,6.0,['Waylon Bacon'],['Waylon Bacon'],"A young man is applying for his first post-college job at a large warehouse, where men are sent out every night to kill the homeless, minorities, hookers, and other such ""undesirable types."" All the employees self medicate with anti-psychotics to help them deal with the ghosts of their victims who haunt them. The hours are miserable...but health insurance is supplied.",18,Comedia,help wanted,tt1441435
,-,['Luis Damarila'],"['Luis DamarilaÓliver Garvín', 'Rafael Pérez']",-,-,Comedia,club premium,tt14415918
,7.6,['Declan Cassidy'],['Bill Tyson'],'Veronique' is the very latest in simulated personality satellite navigation systems for the motorist and Darren absolutely loves it - and not particularly in a platonic way.,5,Comedia,véronique,tt1448619
,-,['Andrew Hellesen'],['Andrew Hellesen'],"After a nuclear apocalypse, the last man and woman on earth must fulfill their duty to repopulate the species. But there's one problem...",6,Comedia,mutually assured desire,tt1451667
,-,['Marko Trbusic'],['Marko Trbusic'],A full blood hater is tired of his ways. Does that mean he can change them?,-,Comedia,homeofobija,tt14545946
,7.6,['Gameli Anumu'],"['Gameli Anumu', 'Ace Gibson', 'Bronwen Myers']",Three slackers on the day that they graduate from school.,2,Comedia,graduation,tt1455022
,7.3,['Russell Griffith'],"['Rich Bokides', 'Jason Heath', 'Adam Litt']",Two long time roadies for the Rolling Stones return home to Hollywood to start their new lives with help from Holt's Uncle Ron.,22,Comedia,holt & randy: foundations,tt1455646
,7.6,['Ora Yashar'],['Ora Yashar'],"It's 1974 and Caroline Jamieson, a political columnist at the Los Angeles Times, has just been fired. To make matters worst, that evening Caroline must attend the the sixtieth birthday of her father, George, a prominent novelist. Throughout the night Caroline is ridiculed by siblings, has strange encounters with party guests, and is constantly prided by her father as ... Leer todo",21,Comedia,melting the snowman,tt1456112
,-,['Kaan Arici'],"['Kaan Arici', 'Murat Özsoy']",-,14,Comedia,bedelli,tt14572202
,7.6,['Stephanie Willis'],['Stephanie Willis'],"Cheryl, a socially awkward, DMV worker, desperately clings to her oversexed mother for a sense of self-worth. Cheryl has lived her entire life attached to her mother's side, and instead of successfully traversing the world around her, she is fixed on the steamy Spanish telenovela she and her mother watch. She lives a mundane life composed of the DMV, the telenovela an... Leer todo",15,Comedia,this is who we are,tt1458676
,6.7,['Dávid Géczy'],['Dávid Géczy'],"Chicago, the aging pimp's workplace on the old red light street. He sells night butterflies, second hand and soon phased out. Surrounded by offbeats and riff raff, nothing ever changes. Bu maybe tonight's the night.",31,Comedia,stricik,tt1458783
