puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,7.4,Mathieu Young,"['Mathieu Young', 'D.J. Gugenheim']","While roommates Don (Kenan Thompson) and Ross (Josh Cooke) meet at a café to argue about cleaning up after Tuesday Night Poker, losing limbs in broccoli picking accidents, and the artistic merit of clay ashtrays shaped like mutilated ponies, an apocalyptic battle is waged right outside their window. Will they ever notice? Will we?",10,Accion,myopia,tt0469145
,7.9,Angelo Bell,Angelo Bell,"Serious is a complex, multi-dimensional character; on one side she is a Special Forces-trained killer working for a nefarious organization called The Committee, which hopes to own the Presidency. On the other side, she is an emotionally torn introvert, the product of an abusive childhood, who must deal with feelings of guilt over her sister's mysterious death. Unlike ... Leer todo",40,Accion,nanny and the professional,tt0472275
,-,Paul Bunch,Paul Bunch,Two burglars make the worst decision of their lives when they choose to rob the home of WENDY WELLS.,8,Accion,wendy wells,tt0472279
,-,Greg van Borssum,Greg van Borssum,"In a surreal world of chaos only one man can stand alone.Two opponents battle it out in a race against time desperate not to find out ""What is the price of a life""",6,Accion,method of entry,tt0475335
,-,Tony Laudati,Tony Laudati,Trekkies and Wookies run for cover when our girls raise intergalactic hell at the 2005 Grand Slam Sci-Fi Summit.,-,Accion,chicks with sticks: live at the grand slam,tt0476447
89,-,"['Damian Mc', 'Lindon']","['Damian Mc', 'Lindon']","Mr Sturge has the perfect plan- get the girl, get drunk and get away with his life.",7,Accion,the drop,tt0476538
,-,-,-,"Lock and Load is giving an inside look on the making of the hostage rescue scene, featuring real Marines and military aircrafts.",30,Accion,lock and load: making '24: season 4',tt0477765
,-,Lucas Longacre,"['Nick Berg', 'Steve Cirbus', 'Lucas Longacre']","After losing his wife and his hearing in a horrific accident, Terry is trapped in a living purgatory. Isolating himself in a condemned building, he struggles with his rage and loss, only venturing out of his self-imposed prison to participate in brutal, unsanctioned, bare-knuckle fights in order to make a couple bucks to survive on. The film begins with Terry in his a... Leer todo",20,Accion,beat,tt0478098
,7.8,-,-,A train crash opens the action on the fourth season of 24. This documentary covers the filming of that season and demonstrates the high production values in place for 24.,18,Accion,blood on the tracks: making '24: season 4',tt0477577
,-,Maxim Jago,Maxim Jago,-,5,Accion,kiss chase,tt0478189
,8.4,Alison Mason,Alison Mason,"A middle class businessman orders a Kazakh bride who is living a double life. While he's at work, she is an elite assassin. When her worlds collide, which one will she choose?",14,Accion,the housewife,tt0479066
,-,Erik A. Candiani,Erik A. Candiani,-,12,Accion,days end,tt0479891
40,8.6,Raffi Bagdasarian,Raffi Bagdasarian,-,12,Accion,consumed,tt0479003
86,5.3,"['Jerod Brennen', 'Justin Lewis']",Jerod Brennen,"When Confronted by Darkness what do you do? You can run. You can hide. You can try to escape. Sometimes, though, you accept that confrontation is... Inevitable",6,Accion,inevitable,tt0479072
45,8.3,Gabe Uhr,Gabe Uhr,"Scripted, shot, and edited in just 51 hours for the 2005 DC 48 Hour Film Project (yeah, it was late), The Paperboy is the action-packed origin of a mildly-empowered superhero who uncovers a white-collar crime. Winner of one of the 48 Hour Film Project's prestigious Audience Awards.",7,Accion,the paperboy,tt0479118
,6.1,Brian Haase,"['Mennette Colón', 'Brian Haase']",A police psychic chasing a serial killer is having a problem with blackouts. Can her psychiatrist help her piece together what is happening through her visions?,6,Accion,visions,tt0480272
,-,"['Justin Seyb', 'Barry Strickland']","['Lynn Michaels', 'Justin Seyb', 'Barry Strickland']",Two local yuppies make the mistake of a lifetime when they antagonize a stranger who enters their bar.,9,Accion,401-k.o.,tt0480503
,3.6,Marty Martin,Marty Martin,"A man who works for the world's leading bio-technologies company, turns against it when he learns the dark secrets hidden inside. He vows to steal the only piece of evidence than can take the enterprise down, which leads him on an intense chase.",18,Accion,got milk? the movie,tt0481739
,5.5,Corey Sosner,"['M. Sean Mc', 'Manus']","The Punisher kills his way up the ladder of organized crime in NYC. He is relentless in his hunt for the Kingpin but before he can complete his revenge, one man stands in the Punisher's way, Wolverine. Straight from the comics. It's the ultimate Battle royal. Skull vs. Claws! Only one will walk away !",13,Accion,punisher: first round,tt0481028
,6.4,Alex Justinger,Alex Justinger,"""The best"" man in the in the business has been assigned a hit...now if he can only find the right house.",13,Accion,gratuitous,tt0481530
58,7.5,Justin Lutsky,Brett Simmons,"When an evening of fine dining unexpectedly turns into a hostage scenario, the waiters must save the day.",25,Accion,bon appetit,tt0481482
,7.0,Jack Paccione Jr.,Jerry White,An action/comedy/horror film centered around the ancient sport of table tennis.,7,Accion,duel at red table,tt0481697
,-,Pierre Vatanapradit,-,"A trip to the mailbox leads to more than just bills and junk mail for Herman Furman. An intruder gets intruded upon, and the confusion sets in.",4,Accion,intrusion confusion,tt0481744
-,8.2,Owen Smith,Jeff Rose,A tribute to family members who fought bravely to protect America in WWII.,7,Accion,battaglia,tt0481670
,-,Olumide Odebunmi,Olumide Odebunmi,"Some have referred to Africa as the land of a thousand lost stories. Well this is one of those stories. A tale concerning a young High Priest who is overcome by the lust of his heart, and ultimately seals his fate.",8,Accion,fate,tt0484351
,3.0,Reinert Kiil,"['Kenneth Dybvik', 'Reinert Kiil']","Fear, friendship, drama and action are the ingredients as we follow boxing champ ""the Killer"" towards the fight of his life. Victory in the supreme viking championship will ensure his fame for eternity, but is ultimate victory worth paying the ultimate price?",15,Accion,boom boom in paradise city,tt0484478
,7.9,"['John F. Mc', 'Carthy']","['Greg Andersson', 'John F. Mc', 'Carthy']",-,6,Accion,hard boiled haggerty,tt0484844
,6.3,Ole Ragnvald Bogstad Takanashi Gran,Ole Ragnvald Bogstad Takanashi Gran,-,14,Accion,action anton,tt0485849
,8.5,Michael Anton,Michael Anton,-,7,Accion,kill johnny,tt0486760
,7.6,Matthew Swanson,Matthew Swanson,"After a chance encounter with a young girl, a shy Japanese insect collector finds himself thrust into a wild chase to recover a stolen beetle.",19,Accion,hiro,tt0486595
,6.3,Nacho Vigalondo,Nacho Vigalondo,-,10,Accion,choque,tt0485877
,7.2,-,-,Rusty Amazonian swords are no match for our rapid-fire stick work at the 2005 Xena 10th Anniversary Convention.,-,Accion,chicks with sticks: kicking xena's ass,tt0487251
82,-,Rabah Brahimi,Rabah Brahimi,-,-,Accion,mirage,tt0488845
,-,Cole Walliser,-,"Clouded with tainted memories of a new acquaintance Amy, Aden finds himself struggling with last night's events and with the trouble he's now in.",10,Accion,night & daze,tt0489243
58,-,Eric Smith,Eric Smith,"A soldier is faced with a choice of saving himself or saving another. Remembering the stories his father told him about his grandfather, a hero in World War II, he realizes that his life is not his own.",6,Accion,hallowed be thy name,tt0490960
,7.5,Christian Genzel,Christian Genzel,A strike team is tasked with stealing and destroying a mysterious project called Mystery Project which is located on the premises of one of the largest companies in the world.,8,Accion,mystery project,tt0493150
55,6.8,P.J. Germain,"['P.J. Germain', 'Casey Kaczorowski', 'Derek Spear']","Ethan (Ben Nisman) is left emotionally scarred when the last of his kin, his sister Kat, is brutally murdered and left in an alley near their apartment. With no family, no job, and nothing left to live for, he searches for the men responsible for Kats death, only to discover that the story goes deeper than he imagined.",21,Accion,purpose,tt0493291
,8.4,"['Brian De Vore', 'Jeffrey De Vore']","['Brian De Vore', 'Jeffrey De Vore']","Alex, a well-off and laid back young man, accidentally becomes victim of an unknown virus. Being number fourteen on the death list of an organization run by the French speaking Francois, he sees no other choice than to escape.",18,Accion,no. 0014,tt0493364
,-,Joshua Barash,"['Joshua Barash', 'Saul Barash']","A man has no peace while trying to write his script at a nighttime café. Constantly bothered by those around him, including the flower salesman, an annoying woman on her cell phone and an annoying cigarette bummer, enough becomes enough, and in an self induced hypnotic state, uses his unique powers of thought to disposes of those he finds annoying.",3,Accion,café annoyé,tt0495300
,8.0,"['Christian Haslecker', 'Christian Genzel']",Christian Haslecker,-,-,Accion,faustrecht,tt0493126
,7.3,"['Ezra Ferguson', 'Terran Gregory']","['Ezra Ferguson', 'Terran Gregory']","""Return"" is the tale of Voldigar of Stromgarde, a grizzled warrior finally returning to his beloved home and bride only to find his past in ruins.",6,Accion,return: a warcraft motion picture,tt0495238
,-,Charlie Cartaya,"['Charlie Cartaya', 'Eduardo Fierro']",-,7,Accion,trivial things that people say in normal letters,tt0496417
,-,Gabriel Sabloff,"['Lil Jon', 'John Troxtel']",-,2,Accion,lil jon: crunkwar part 1,tt0497036
,6.5,Jonathan Barli,Jonathan Barli,"Double-cross, triple cross, the age old problem of the abuse of power. In Film Noir style, dirty detective Nails interrogates Lips, while femme-fatal Rita gets her man, Hank.",15,Accion,should heaven fall,tt0497973
,7.0,Marco Alejandro Santiago,Marco Alejandro Santiago,"Rival gangs of human traffickers engage in a rolling gun battle along a dirt road in the high Arizona desert. Unbeknownst to the traffickers, one of the border crossers, Maria Gonzalez, reverses the situation and saves herself and her son.",6,Accion,once upon a time in the desert,tt0758770
,7.1,Aaron Schoenke,"['Bill Finger', 'David Hammond', 'Bob Kane']","Deep in the basement of Arkham Asylum, a desperate Psychologist has secretly set up an interview with the mass-murdering Joker. As the Clown Prince of Crime reflects on the key moments of his memories, the interview drifts into a game of manipulation that flirts with life and death.",34,Accion,patient j (joker),tt0759932
,7.3,Umut Aral,Umut Aral,"Three men. From different corners of the crime world: A hired gun, Musta; a con man, Cem; and a thief, Ali. By a twist of fate their paths crosses at Central Station and start to work as a team. But their past won't let them go too faraway...",17,Accion,çarpisma,tt0759905
,6.9,Igor Pejic,"['Frédéric Hebuterne', 'Igor Pejic']","A man stands alone in a lovely pastoral landscape of grass, sea, and sky. He is a soldier imagining this peaceful place while his reality is a fierce firefight at a weapons depot. The soldier is skilled. He kills using various weapons; the corpses of his mates gives him pause. We move back and forth between the battle and the scape. What's in store for the soldier?",8,Accion,un monde meilleur,tt0765264
,7.6,Jalmari Helander,"['Jalmari Helander', 'Juuso Helander']",In this sequel to 'Rare Exports Inc' we are shown the horrendous results of abusing Father Christmas.,10,Accion,the official rare exports inc. safety instructions 2005,tt0769542
,5.6,Ryan Travis,"['Ryan Travis', 'Ari Weiner']","Beneath the flashing lights of a smoke-filled nightclub, a rebellious punk rocker named Tyler unleashes years of pent-up frustration through the hard-hitting notes of his electric guitar. While in his rock-and-roll element, he is completely empowered, strong and sexy. In the raging crowd just a few feet in front of him stands Nicole, a head-turning vixen with a tortur... Leer todo",20,Accion,the darkside of happiness,tt0769761
,5.5,Nathan Price,Darren Montgomery,Adam is driving home when he's mistakenly identified for a serial killer at large. Other accidents follow and Adam Waldorf must figure out why these events are happening and whether he can accept the life that fate has dealt him.,20,Accion,ordinary day,tt0772248
,7.4,"['David Purchase', 'Ian Purchase']",David Purchase,-,-,Accion,the 5th rangers,tt0776709
,-,Thierry Lorenzi,Thierry Lorenzi,"Come from the French continent for Corsica, the secret agent John Caffé must make equipe with Isabella Rossa, Chef of the insular military base, in order to save Corsica of an atomic threat.",26,Accion,mission insulaire,tt0800134
,8.0,Ivica Pusticki,"['Ivica Pusticki', 'Aleksandar Zemunik']","A profesional hitman wants to retire. The ""Boss"" does not allow that and instead of the payoff he orders his kill. But the kill fails and the hitman is out to get revenge.",30,Accion,dragonrage,tt0804468
,5.2,Eriq Wities,"['Lauren Selman', 'Eriq Wities', 'Martín Yernazian']",-,-,Accion,the next day,tt0803045
70,7.0,Andrew Greener,Andrew Greener,"Endgame is a dark thriller set in contemporary Belfast. Martin, Played by Shaun Paul McGrath is a kindly school teacher who becomes unwittingly involved in a paramilitary street gun battle. A bold and terrifying escape ends in failure, and Martin is captured and interrogated. As time runs out, his survival hinges on a matter of identity.",18,Accion,endgame,tt0810030
,8.1,Aaron Robson,"['Heather Petrone', 'Aaron Robson']","When Amanda picks up a hitch hiker, Will, a happy-go-lucky ex-convict, she gets more than she bargains for.",22,Accion,due west,tt0819095
,7.1,Fernando Lobo Amaral,Fernando Lobo Amaral,"A crime story about choices and priorities, where guilt ends up taking the leading role.",7,Accion,apneia,tt0820028
,7.3,Slade Blackburn,Slade Blackburn,"After being hired to kill his best friend, the Triggerman hunts down his prey with the most advanced state-of-the-art ""handguns"" ever.",10,Accion,triggerfinger,tt0822040
,-,Chi Yu,Chi Yu,-,25,Accion,victim 2 supervixen,tt0823554
,-,Matt Hilliard-Forde,Matt Hilliard-Forde,-,-,Accion,running towards tomorrow,tt0831334
79,7.8,Torrence Davis,Torrence Davis,-,-,Accion,the young master,tt0832469
100,6.8,Shawn Costa,Shawn Costa,A story of mistaken identity and mistaken intentions.,2,Accion,the run,tt0832457
100,6.8,Shawn Costa,Shawn Costa,A story of mistaken identity and mistaken intentions.,2,Accion,the run,tt0929277
,-,Dan Sanguineti,Dan Sanguineti,"After suffering the humiliation of mistake after mistake on the indoor soccer field, Charlie's nightmares affect his confidence and his ability to perform for his team. The grand final is here and Charlie must now overcome his fear and paranoia and rise to the challenge of facing the Demons one last time.",26,Accion,screwball!,tt0836696
,7.2,Angelo Lopes,Angelo Lopes,Crime boss goes in over his head when he hires a bagman to heist an underboss belonging to the eminent crime syndicate.,11,Accion,syndicate: zeed,tt0840002
,7.1,"['Trever James', 'Luke Rold']","['Trever James', 'Luke Rold']",Mark McKent must return his video to Blockbuster Video before he gets a late fee. To do this takes him on adventure through time and reality.,15,Accion,blockbusters,tt0863006
,7.6,Alexandre Franchi,Alexandre Franchi,"Art is dying, painters are beaten up and ballerinas are set on fire. But Frida doesn't care. She just wants to play her music. Troll Concerto is an apocalyptic fable about the power of music in finding one's destiny.",16,Accion,troll concerto,tt0872342
,-,Michael Love,"['Ron Blecker', 'Michael Love']","Four soldiers are taught the reality of combat by a veteran Sergeant. All lessons come at a price, this one will cost them dearly.",4,Accion,shower of bullets,tt0886533
12,6.0,Not Applicable,-,-,15,Accion,netherworld,tt0907861
,8.7,Teppei Nakamura,Teppei Nakamura,"A sword master, named Ryunosuke, has lost someone who he loved dearly. Having trouble dealing with the past, he is attached to the bottle as he visits his dead lover's grave. One day, Ryunosuke runs into a young girl, Otsuru, who is being chased by a group of bandits. He soon meets two more warriors, Todoh and Matahachi who claim to be looking for Otsuru in order to p... Leer todo",25,Accion,drunken sword,tt0945337
,3.5,Jeff Lunzaga,-,Explores new sides of the Crow myth and introduces brand new characters.,16,Accion,the crow purgatory,tt0946992
4,5.4,Christopher Folkens,Christopher Folkens,-,25,Accion,toxin,tt0950773
,-,James P. Weatherall,Rob Fairhurst,"Specialist military unit Bravo 45 having retrieved A.1.1.4.H; a biological weapon that could infect the world with a plague of Biblical proportions, are on the run to their rendezvous point. They are perused and intercepted by the viruses creator and a terrorist force intent on using it to deadly effect.",12,Accion,a.1.1.4.h,tt0961126
,8.6,Ryan Knight,Ryan Knight,Three soldiers on a simple reconnaissance mission encounter fierce enemy resistance and are pinned down in the snowy Ardennes forest during the Battle of the Bulge.,18,Accion,away from the line,tt0981261
,-,Demetrea Triantafillides,"['Ken Arnold', 'Dan Franko', 'Kevin Jiggetts']",The continuing adventures of Naked Man.,-,Accion,the golden tiki of djbuti buti,tt0992970
,-,Phil De Courcel,Christopher Howell Watson,An unstoppable thief known only as the Black Fox is stealing pieces of an ancient sword to reassemble and exact vengeance on the world. A lone priest charged with guarding the final piece addresses an FBI conference as a last resort.,14,Accion,the broken sword,tt0997211
-,-,Colin Orr,"['Chris Ayala', 'Jessica Maissonet', 'Colin Orr']","A little boy pictures himself as an action hero. He rides out to the park, only to get cornered in a dead end by a gang of bullies. He must then stand his ground, armed only with a squirt gun, a plastic sword, and his imagination.",10,Accion,imagine,tt0997245
,6.9,Luka Hrgovic,"['Marin Busic', 'Luka Hrgovic']",-,21,Accion,epopeja o bureku,tt1050243
,-,Oliver Drawson,"['Oliver Drawson', 'Clayton Ovans', 'Pat Seymour']",-,7,Accion,hell in a head casket,tt10578068
25,-,James Theesfeld,James Theesfeld,Three criminals break into an apartment for a high stakes heist only to find that someone is still home and he's not going down easy.,15,Accion,botched,tt10946932
25,-,James Theesfeld,James Theesfeld,Three criminals break into an apartment for a high stakes heist only to find that someone is still home and he's not going down easy.,15,Accion,botched,tt1424470
,8.0,Chris Vargas,Chris Vargas,'Bike Boy' rumbles with the Motorcycle Toughies to save his kidnapped love in a Kenneth Anger-style revenge flick.,6,Accion,road rash,tt1095026
,-,Sokhan Kevin Sar,"['Tyler Bizzell', 'Sokhan Kevin Sar']","A Photographer takes an assignment to photograph a local mob in hopes of taking him down for good. But, something goes terribly wrong and the race for survival begins.",-,Accion,one roll of film,tt1139121
,-,Robert M. Clark,Robert M. Clark,-,5,Accion,guns for christmas 2,tt1145440
68,7.2,Frodo Kuipers,Frodo Kuipers,"A castaway's efforts to make contact with would-be rescuers finally leads to his discovery, but his savior has plans of his own.",6,Accion,shipwrecked,tt1159699
,-,Matt Taabu,Matt Taabu,"A black police officer finds himself pursuing a mysterious target through a derelict school, leading to a confrontation that will uncover his real fear.",6,Accion,black/blue,tt1220705
,-,Steven Karamitros,"['Steven Karamitros', 'Yujiro Seki']",-,-,Accion,the incident at telegraph hill,tt12298668
,-,Serhat Koca,-,-,-,Accion,düsmemek,tt12365272
,4.5,Stephanie Faust,Stephanie Faust,"Three flappers plan to steal their boss's cash, but teamwork is a deadly game.",12,Accion,26,tt1243920
,-,Rubén Arnaiz,"['Rubén Arnaiz', 'Eduardo Castejón']",-,19,Accion,el último asalto,tt12671816
,-,Rich Drezen,Rich Drezen,"Leading a double life is no easy task. The usual street gangs aren't that difficult to handle, but when you add in killer robots and a madman with a giant laser cannon, one wonders, ""what else could go wrong?""",10,Accion,all in a day's work,tt12752126
,6.6,Yasuhiro Takemoto,Shôji Gatô,"Sousuke, Kurz, and Melissa are deployed to the Republic of Manistan in Central Asia to eradicate a growing civil war between rebels and the Manistani military.",6,Accion,full metal panic! the second raid - 000,tt13190414
,-,"['Jared Evans', 'Quinton Hoover']","['Jared Evans', 'Quinton Hoover']",-,-,Accion,lizardmen & dragons part i,tt13508994
100,-,Hector Linares,Hector Linares,-,6,Accion,kidnapped,tt1366402
,-,Neil Jesuele,Neil Jesuele,-,6,Accion,rad racers,tt1412504
92,-,Raul Rivera,Raul Rivera,-,5,Accion,tag,tt1414080
92,-,Raul Rivera,Raul Rivera,-,5,Accion,tag,tt0882995
26,-,"['Christopher Bolton', 'Peter Edgar']","['Christopher Bolton', 'Peter Edgar', 'M.A. Williams']","Kyle Varn is suffering from amnesia, caused by his violent arrest. Government Agent Juliette Hamilton shocks him with evidence that he is a ruthless freelance assassin who she suspects has planted a chemical bomb somewhere in the city. Believing Varn - his psychotic personality erased - is her only hope of locating the bomb, Juliette breaks Varn out of prison. As they... Leer todo",10,Accion,countdown,tt1414171
17,-,Chapin Hemmingway,Chapin Hemmingway,A hunting trip takes a horrific turn when two friends find that they themselves are being hunted.,12,Accion,camouflage,tt1419300
,-,Sean Parker,"['Sean Parker', 'Austin Hillebrecht']","Nick helps Matt move in to a new neighborhood, but things quickly go wrong when a gang of on-the-run thugs use Matt's open house as an opportunity to lay low.",25,Accion,angrier neighbors: open house,tt1419438
22,-,"['Austin Hillebrecht', 'Sean Parker']","['Austin Hillebrecht', 'Sean Parker']","When the tension between incompatible neighbors Matt and Nick is stretched a bit too far, a very unneighborly brawl ensues!",18,Accion,angry neighbors,tt1419439
,-,Matthew Vanderzee,Matthew Vanderzee,-,22,Accion,the master plan,tt1424412
,-,Nathan Stone,Nathan Stone,-,-,Accion,late,tt1427900
,-,Nathan Stone,Nathan Stone,-,-,Accion,late,tt12524660
,-,Benjamin Scott Panock,"['Brian Kruse', 'Benjamin Scott Panock', 'Jeff Rosenfeld']",-,-,Accion,the adventures of ass bandit,tt1432263
,-,Alan Chu,-,-,5,Accion,asian girl + x = assassin,tt1432898
,-,Jyrki Rantasuo,Pete Spurrier,"Ex-cop Tony Rodriguez must cheat, deceive and fight his way out of an oppressive police state of the future.",16,Accion,exit/strategy,tt1432924
91,-,Antoine Wagner,-,-,-,Accion,bloody hell,tt1433086
,-,Robert S. Amidon,-,The Mastermind tricks the Cartel.,-,Accion,manosidad,tt1433150
,-,Johnny Dingleberry,"['Johnny Dingleberry', 'Jose Verga']","A Casual border crossing to the land of opportunity takes an unusual turn when the migrating vehicle gets struck by lightning, turning our friends into the most extraordinary super-heroes humanity has ever seen. Homeland security, F.B.I., and drunk border vigilantes, take a break. The Justice Illegals of America are here.",6,Accion,the justice illegals of america,tt1448596
,6.5,Dave Cain,"['Dave Cain', 'Greg Kindra', 'David Shibley']","Kill Dill is the story of one man on his own 'roaring rampage of revenge', seeking out the pickle and gang of vegetable assassins that tried to do him in. Follow our hero on his epic journey as he narrowly escapes death time and time again, each battle bringing him closer to the ultimate confrontation.",15,Accion,kill dill,tt1455128
,-,Harun Altunbas,"['Harun Altunbas', 'Hakan Haslaman']",-,-,Accion,tercih,tt1461693
,-,Nicholas Zebrun,"['David Sowden', 'Nicholas Zebrun']","When a man's girlfriend is captured by a mysterious stranger who demands $50,000, the man must become a hero and rescue her before time runs out.",4,Accion,midnight ransom,tt1472545
,-,"['Antti Laakso', 'Olli Laamanen', 'Anne Savitie']","['Antti Laakso', 'Olli Laamanen', 'Anne Savitie']",Two bears wake up from hibernation. But is it summer yet? And where is Sandman?,7,Accion,unta tupaan,tt1474931
,-,Christopher D. Green,Christopher D. Green,"In the near future, a man comes home, and watches the censored news on TV, then decides to watch a movie. But films with action or terrorists are highly censored, and trying to watch one illegally, gets him into a whole world of trouble.",5,Accion,censored,tt1475221
,-,Jack C Mancino,Jack C Mancino,-,-,Accion,the boxer - the journey of felix gruber,tt14840232
,-,Eliza Fernbach,Eliza Fernbach,A meditation on the question 'Are you Rushing to your Death?'. Stillness is progress seen from above. A maze is not a labyrinth.,5,Accion,amaze labyrinth,tt1517590
